Time [sec],Acceleration [cm/sec2]
2.48,-0.00237
2.49,-0.00324
2.5,-0.00395
2.51,0.00014
2.52,-0.00225
2.53,-0.00446
2.54,0.00317
2.55,0.00361
2.56,-0.00222
2.57,0.00034
2.58,-0.00062
2.59,-0.00614
2.6,-0.00154
2.61,0.0052
2.62,0.00522
2.63,0.00395
2.64,0.00312
2.65,-0.00143
2.66,-0.00826
2.67,-0.00585
2.68,0.00337
2.69,0.00319
2.7,-0.00175
2.71,0.00155
2.72,0.00642
2.73,0.00239
2.74,-0.00554
2.75,-0.00509
2.76,0.00358
2.77,0.00787
2.78,0.00288
2.79,-0.00305
2.8,-0.00556
2.81,-0.00788
2.82,-0.00619
2.83,0.00033
2.84,0.00155
2.85,0.00131
2.86,0.00355
2.87,-0.00244
2.88,-0.00469
2.89,0.00495
2.9,0.00081
2.91,-0.01384
2.92,-0.01505
2.93,-0.0105
2.94,-0.00877
2.95,-0.00631
2.96,-0.00394
2.97,0.00169
2.98,0.01331
2.99,0.01727
3,0.00201
3.01,-0.01396
3.02,-0.01169
3.03,-0.00286
3.04,-0.00648
3.05,-0.01304
3.06,0.00163
3.07,0.01389
3.08,0.00237
3.09,0.00009
3.1,-0.0002
3.11,-0.01217
3.12,-0.00674
3.13,-0.00119
3.14,-0.00508
3.15,0.00099
3.16,-0.00291
3.17,-0.00522
3.18,0.00849
3.19,0.00356
3.2,-0.0048
3.21,0.00624
3.22,0.0021
3.23,-0.01376
3.24,-0.00293
3.25,0.01779
3.26,0.01223
3.27,-0.00017
3.28,0.00115
3.29,-0.00531
3.3,-0.01175
3.31,-0.00162
3.32,0.007
3.33,0.01055
3.34,0.01126
3.35,0.01119
3.36,0.01037
3.37,-0.00629
3.38,-0.01006
3.39,0.01623
3.4,0.01796
3.41,-0.00261
3.42,0.00555
3.43,0.01916
3.44,0.01545
3.45,0.0179
3.46,0.01313
3.47,-0.00403
3.48,-0.00703
3.49,-0.00615
3.5,-0.00629
3.51,0.00428
3.52,0.01273
3.53,0.01129
3.54,0.00346
3.55,-0.00081
3.56,0.00403
3.57,0.00389
3.58,-0.00092
3.59,-0.00452
3.6,-0.00762
3.61,0.00277
3.62,0.01448
3.63,0.00338
3.64,-0.00863
3.65,0.00215
3.66,0.01673
3.67,0.01351
3.68,0.00044
3.69,-0.00391
3.7,0.00856
3.71,0.01692
3.72,-0.00405
3.73,-0.01587
3.74,0.00803
3.75,0.01691
3.76,0.00104
3.77,-0.00618
3.78,-0.00087
3.79,0.00562
3.8,-0.0028
3.81,-0.0073
3.82,-0.00166
3.83,-0.01247
3.84,0.00399
3.85,0.03979
3.86,0.01725
3.87,-0.01034
3.88,-0.00452
3.89,-0.01462
3.9,0.00057
3.91,0.04513
3.92,0.03726
3.93,0.0047
3.94,0.00407
3.95,0.00661
3.96,0.00291
3.97,0.01145
3.98,0.02658
3.99,0.03099
4,0.00136
4.01,-0.03916
4.02,-0.03586
4.03,-0.00357
4.04,0.01048
4.05,0.0024
4.06,-0.00869
4.07,-0.01059
4.08,-0.00435
4.09,0.00953
4.1,0.03096
4.11,0.03664
4.12,0.01249
4.13,-0.01152
4.14,-0.01309
4.15,-0.00934
4.16,-0.01334
4.17,-0.00439
4.18,0.01195
4.19,-0.00448
4.2,-0.0167
4.21,0.01182
4.22,0.03018
4.23,0.04097
4.24,0.05119
4.25,0.0168
4.26,-0.02076
4.27,-0.01988
4.28,-0.01119
4.29,-0.00503
4.3,-0.00703
4.31,-0.0121
4.32,-0.00643
4.33,-0.00472
4.34,0.00417
4.35,0.02139
4.36,0.01141
4.37,-0.00813
4.38,-0.02005
4.39,-0.03292
4.4,-0.00466
4.41,0.03524
4.42,0.01042
4.43,-0.00875
4.44,0.0112
4.45,-0.00474
4.46,-0.01946
4.47,-0.00006
4.48,0.00505
4.49,0.00613
4.5,0.00869
4.51,-0.00024
4.52,-0.00904
4.53,-0.02437
4.54,-0.02722
4.55,-0.00685
4.56,-0.00352
4.57,-0.01201
4.58,-0.0048
4.59,0.01196
4.6,0.03242
4.61,0.02708
4.62,-0.00859
4.63,-0.00371
4.64,0.03528
4.65,0.03894
4.66,0.02731
4.67,0.01126
4.68,-0.01683
4.69,-0.01286
4.7,-0.00054
4.71,-0.00863
4.72,0.00674
4.73,0.0281
4.74,0.02322
4.75,0.01093
4.76,-0.01131
4.77,-0.03278
4.78,-0.01628
4.79,0.01301
4.8,0.01953
4.81,0.02317
4.82,0.00617
4.83,-0.03031
4.84,-0.01269
4.85,0.02292
4.86,0.01476
4.87,0.02027
4.88,0.01884
4.89,-0.01319
4.9,-0.00333
4.91,0.00011
4.92,-0.02065
4.93,0.01367
4.94,0.03056
4.95,-0.00194
4.96,0.00864
4.97,0.02827
4.98,0.01304
4.99,0.00738
5,-0.00461
5.01,-0.02168
5.02,0.00353
5.03,0.02877
5.04,0.02435
5.05,0.01573
5.06,-0.00867
5.07,-0.01412
5.08,0.00578
5.09,-0.01871
5.1,-0.02701
5.11,0.02716
5.12,0.0394
5.13,0.00913
5.14,0.00159
5.15,0.00585
5.16,0.02372
5.17,0.02133
5.18,-0.03026
5.19,-0.04324
5.2,-0.00026
5.21,0.01623
5.22,0.00223
5.23,-0.01183
5.24,-0.01044
5.25,-0.00585
5.26,-0.02729
5.27,-0.02301
5.28,0.01209
5.29,0.00556
5.3,-0.00872
5.31,-0.0035
5.32,-0.00256
5.33,0.01342
5.34,0.00682
5.35,-0.03783
5.36,-0.03875
5.37,0.01371
5.38,0.04159
5.39,0.00534
5.4,-0.02649
5.41,-0.00002
5.42,0.00324
5.43,-0.04118
5.44,-0.03594
5.45,0.02043
5.46,0.03011
5.47,-0.00796
5.48,-0.01542
5.49,0.00526
5.5,0.01436
5.51,0.00815
5.52,-0.00424
5.53,-0.0029
5.54,-0.00611
5.55,-0.01839
5.56,-0.00026
5.57,0.01216
5.58,0.00289
5.59,0.02632
5.6,0.03952
5.61,0.0021
5.62,-0.00831
5.63,0.0213
5.64,0.0205
5.65,0.00114
5.66,0.00783
5.67,0.00796
5.68,-0.0138
5.69,-0.0073
5.7,0.01519
5.71,0.01057
5.72,0.00304
5.73,0.0042
5.74,0.00853
5.75,0.01108
5.76,-0.00272
5.77,-0.00216
5.78,0.01111
5.79,0.00513
5.8,-0.00949
5.81,-0.02666
5.82,-0.01165
5.83,0.01286
5.84,-0.02298
5.85,-0.02873
5.86,0.02406
5.87,0.01139
5.88,-0.02982
5.89,-0.02048
5.9,0.00697
5.91,0.04318
5.92,0.04757
5.93,0.00728
5.94,0.00835
5.95,0.02408
5.96,-0.00371
5.97,-0.01842
5.98,-0.00941
5.99,-0.00128
6,0.00999
6.01,0.01752
6.02,0.03136
6.03,0.03625
6.04,0.01218
6.05,-0.00264
6.06,0.00123
6.07,0.00511
6.08,0.01801
6.09,0.03077
6.1,0.01314
6.11,-0.03171
6.12,-0.04366
6.13,0.01168
6.14,0.04973
6.15,0.02039
6.16,0.01037
6.17,0.01913
6.18,-0.00702
6.19,-0.00438
6.2,0.01954
6.21,0.02193
6.22,0.03282
6.23,0.0084
6.24,-0.02709
6.25,0.00103
6.26,0.01609
6.27,0.00604
6.28,0.01353
6.29,-0.0129
6.3,-0.01742
6.31,0.03631
6.32,0.02094
6.33,-0.02277
6.34,0.00611
6.35,0.01124
6.36,-0.01353
6.37,-0.00958
6.38,-0.02172
6.39,-0.00708
6.4,0.0411
6.41,0.02386
6.42,-0.01077
6.43,0.00443
6.44,0.01899
6.45,0.0149
6.46,0.00399
6.47,-0.00448
6.48,0.00541
6.49,0.01103
6.5,-0.01023
6.51,-0.0261
6.52,0.00541
6.53,0.03641
6.54,0.01371
6.55,0.00101
6.56,-0.00004
6.57,-0.02287
6.58,-0.00674
6.59,0.00404
6.6,-0.01961
6.61,0.01388
6.62,0.04492
6.63,0.00593
6.64,-0.02401
6.65,-0.00519
6.66,0.03097
6.67,0.01589
6.68,-0.03089
6.69,-0.01484
6.7,0.01093
6.71,-0.0017
6.72,0.00101
6.73,0.0042
6.74,0.00154
6.75,0.01615
6.76,0.01533
6.77,-0.01117
6.78,-0.02356
6.79,-0.0112
6.8,-0.00947
6.81,-0.01784
6.82,-0.00927
6.83,0.00113
6.84,0.00307
6.85,-0.00083
6.86,-0.01336
6.87,-0.01168
6.88,0.01376
6.89,0.02376
6.9,-0.00161
6.91,-0.0166
6.92,0.00624
6.93,0.03058
6.94,0.01711
6.95,-0.02294
6.96,-0.01287
6.97,0.04089
6.98,0.02762
6.99,-0.01667
7,-0.01159
7.01,-0.01107
7.02,-0.01566
7.03,0.00662
7.04,0.01895
7.05,0.01842
7.06,0.01702
7.07,0.0119
7.08,0.00496
7.09,-0.00301
7.1,0.00094
7.11,0.00798
7.12,0.00908
7.13,0.00895
7.14,0.00155
7.15,0.00765
7.16,0.01005
7.17,-0.0213
7.18,-0.02839
7.19,0.00347
7.2,0.01912
7.21,0.00679
7.22,-0.0064
7.23,0.00175
7.24,0.00616
7.25,-0.00288
7.26,-0.00081
7.27,-0.00594
7.28,-0.00784
7.29,0.00588
7.3,-0.00335
7.31,-0.00436
7.32,0.00505
7.33,-0.01541
7.34,0.00102
7.35,0.02512
7.36,-0.00606
7.37,0.00694
7.38,0.0317
7.39,-0.00792
7.4,-0.02351
7.41,-0.02188
7.42,-0.03388
7.43,-0.01134
7.44,0.00797
7.45,0.0036
7.46,0.01085
7.47,0.00309
7.48,-0.02728
7.49,-0.02662
7.5,-0.00445
7.51,-0.01233
7.52,-0.02041
7.53,-0.003
7.54,0.01222
7.55,0.01651
7.56,-0.01036
7.57,-0.03895
7.58,-0.01591
7.59,-0.00189
7.6,-0.01341
7.61,0.01152
7.62,0.02721
7.63,-0.00088
7.64,-0.00718
7.65,0.00406
7.66,-0.01489
7.67,-0.03121
7.68,-0.01376
7.69,0.00604
7.7,0.00466
7.71,-0.00158
7.72,0.00175
7.73,0.00297
7.74,0.00006
7.75,0.0021
7.76,0.00526
7.77,0.01367
7.78,0.01878
7.79,-0.00026
7.8,-0.0221
7.81,-0.02524
7.82,-0.01819
7.83,-0.01236
7.84,-0.02512
7.85,-0.03408
7.86,-0.01025
7.87,0.00372
7.88,-0.01472
7.89,-0.02579
7.9,-0.00292
7.91,0.02369
7.92,0.0109
7.93,0.00241
7.94,0.01888
7.95,-0.01204
7.96,-0.05351
7.97,-0.03117
7.98,-0.00545
7.99,-0.01362
8,-0.01996
8.01,-0.02843
8.02,-0.04292
8.03,-0.03268
8.04,-0.00865
8.05,-0.01303
8.06,-0.03454
8.07,-0.04142
8.08,-0.02717
8.09,0.00507
8.1,0.01861
8.11,-0.00884
8.12,-0.01924
8.13,0.01556
8.14,0.02397
8.15,-0.01506
8.16,-0.02568
8.17,-0.00669
8.18,-0.01209
8.19,-0.01777
8.2,-0.00408
8.21,0.00893
8.22,0.00825
8.23,-0.01261
8.24,-0.01348
8.25,0.00061
8.26,-0.01177
8.27,0.00577
8.28,0.03187
8.29,-0.00075
8.3,-0.00754
8.31,0.01808
8.32,-0.00905
8.33,-0.03399
8.34,-0.00052
8.35,0.02868
8.36,0.01771
8.37,0.00843
8.38,0.00767
8.39,0.00295
8.4,0.02002
8.41,0.02064
8.42,-0.00821
8.43,0.01077
8.44,0.0295
8.45,-0.00649
8.46,-0.01566
8.47,0.00275
8.48,0.00324
8.49,-0.00134
8.5,-0.01271
8.51,-0.01874
8.52,-0.0087
8.53,0.00001
8.54,0.00129
8.55,-0.01124
8.56,-0.02104
8.57,-0.01158
8.58,-0.00796
8.59,-0.00093
8.6,0.02132
8.61,0.02491
8.62,0.02213
8.63,0.02228
8.64,0.00292
8.65,0.00257
8.66,0.00869
8.67,-0.02647
8.68,-0.02717
8.69,0.01686
8.7,0.02261
8.71,0.02266
8.72,0.02573
8.73,0.00287
8.74,0.0194
8.75,0.04281
8.76,-0.00071
8.77,-0.02764
8.78,-0.00895
8.79,-0.01444
8.8,-0.02784
8.81,-0.02088
8.82,-0.01822
8.83,-0.01016
8.84,0.02796
8.85,0.04311
8.86,-0.00211
8.87,-0.02066
8.88,0.02043
8.89,0.04143
8.9,0.02859
8.91,0.01415
8.92,0.00375
8.93,0.01388
8.94,0.03383
8.95,0.02083
8.96,-0.00545
8.97,-0.00152
8.98,0.00958
8.99,0.01262
9,0.01778
9.01,0.00512
9.02,-0.00706
9.03,0.00128
9.04,-0.00901
9.05,-0.02271
9.06,-0.01119
9.07,-0.01105
9.08,-0.01779
9.09,-0.00837
9.1,0.00334
9.11,0.02062
9.12,0.03272
9.13,0.0177
9.14,0.00089
9.15,0.0107
9.16,0.01847
9.17,-0.00897
9.18,-0.02052
9.19,0.01715
9.2,0.02709
9.21,-0.00686
9.22,-0.0209
9.23,-0.02214
9.24,-0.01844
9.25,-0.00122
9.26,-0.02038
9.27,-0.04742
9.28,-0.00686
9.29,0.024
9.3,-0.00175
9.31,0.00493
9.32,0.01745
9.33,-0.01121
9.34,-0.01811
9.35,-0.01928
9.36,-0.02551
9.37,-0.00544
9.38,-0.00341
9.39,0.00443
9.4,0.03169
9.41,0.01642
9.42,0.00864
9.43,0.02816
9.44,0.02181
9.45,0.00802
9.46,-0.00309
9.47,-0.0053
9.48,-0.00448
9.49,-0.02047
9.5,-0.01554
9.51,-0.00624
9.52,-0.01521
9.53,-0.00045
9.54,0.00964
9.55,-0.00267
9.56,0.00081
9.57,0.00128
9.58,-0.01378
9.59,-0.01469
9.6,0.00075
9.61,0.00724
9.62,-0.00335
9.63,-0.01302
9.64,-0.01234
9.65,-0.00448
9.66,-0.0084
9.67,-0.02912
9.68,-0.01946
9.69,0.01032
9.7,0.00478
9.71,-0.00393
9.72,0.00808
9.73,0.01466
9.74,0.01349
9.75,-0.00729
9.76,-0.02291
9.77,-0.00113
9.78,-0.00459
9.79,-0.03466
9.8,-0.01675
9.81,0.00788
9.82,-0.01125
9.83,-0.02212
9.84,-0.01371
9.85,-0.02195
9.86,-0.0259
9.87,-0.01654
9.88,-0.01497
9.89,-0.00016
9.9,0.01516
9.91,0.01028
9.92,0.01571
9.93,0.00623
9.94,-0.01835
9.95,-0.00291
9.96,0.00865
9.97,-0.00886
9.98,0.00634
9.99,0.02718
10,0.00002
10.01,-0.02219
10.02,-0.01196
10.03,-0.01418
10.04,-0.0228
10.05,-0.00606
10.06,0.00851
10.07,-0.00737
10.08,-0.00716
10.09,0.02397
10.1,0.02075
10.11,-0.00337
10.12,0.00339
10.13,0.01399
10.14,0.00062
10.15,-0.0289
10.16,-0.03648
10.17,-0.01046
10.18,-0.00566
10.19,-0.01572
10.2,0.00386
10.21,0.02207
10.22,0.01502
10.23,-0.00046
10.24,-0.01503
10.25,-0.01366
10.26,0.00562
10.27,0.02
10.28,0.01967
10.29,0.01528
10.3,0.01358
10.31,0.00254
10.32,-0.01324
10.33,-0.0047
10.34,0.00995
10.35,0.00388
10.36,0.0075
10.37,0.00616
10.38,-0.03331
10.39,-0.05137
10.4,-0.02484
10.41,-0.00912
10.42,-0.01176
10.43,-0.01079
10.44,0.0025
10.45,0.02102
10.46,0.02413
10.47,0.02662
10.48,0.03159
10.49,0.00384
10.5,-0.02733
10.51,-0.0266
10.52,-0.01892
10.53,0.00758
10.54,0.03404
10.55,0.01486
10.56,0.00569
10.57,0.01538
10.58,0.00505
10.59,0.00599
10.6,0.00122
10.61,-0.01753
10.62,-0.01042
10.63,0.00191
10.64,0.00797
10.65,0.01611
10.66,0.01543
10.67,0.00244
10.68,-0.01355
10.69,-0.00199
10.7,0.0175
10.71,-0.00568
10.72,-0.02668
10.73,-0.00669
10.74,0.01086
10.75,0.02344
10.76,0.02684
10.77,-0.00184
10.78,-0.01034
10.79,0.00092
10.8,-0.00336
10.81,0.01574
10.82,0.02222
10.83,-0.0161
10.84,-0.01771
10.85,0.01571
10.86,0.0076
10.87,-0.02925
10.88,-0.02108
10.89,0.01833
10.9,0.00465
10.91,-0.01523
10.92,0.01912
10.93,0.01983
10.94,-0.00059
10.95,0.02136
10.96,0.01066
10.97,-0.0157
10.98,-0.00509
10.99,-0.01386
11,-0.01635
11.01,0.01284
11.02,0.02662
11.03,0.01923
11.04,-0.01209
11.05,-0.02421
11.06,0.00766
11.07,0.0129
11.08,0.00758
11.09,0.02445
11.1,0.01808
11.11,0.00546
11.12,-0.00418
11.13,-0.01976
11.14,0.00219
11.15,0.02673
11.16,0.00888
11.17,-0.0172
11.18,-0.0387
11.19,-0.01902
11.2,0.04083
11.21,0.04346
11.22,0.00502
11.23,0.0007
11.24,0.00029
11.25,-0.01281
11.26,-0.00959
11.27,0.01299
11.28,0.02465
11.29,0.00281
11.3,-0.00736
11.31,0.00779
11.32,-0.00004
11.33,-0.01824
11.34,-0.02423
11.35,-0.01677
11.36,0.00946
11.37,0.02436
11.38,0.02249
11.39,0.0114
11.4,-0.00799
11.41,-0.00319
11.42,0.0001
11.43,-0.00962
11.44,0.00731
11.45,0.01103
11.46,0.0037
11.47,0.01264
11.48,0.0016
11.49,0.0056
11.5,0.01731
11.51,-0.00615
11.52,-0.00515
11.53,-0.00139
11.54,-0.02051
11.55,0.00029
11.56,0.01389
11.57,-0.00503
11.58,-0.00108
11.59,-0.00599
11.6,-0.01556
11.61,0.01823
11.62,0.04321
11.63,0.03418
11.64,0.03599
11.65,0.02625
11.66,-0.00354
11.67,0.00541
11.68,0.01748
11.69,-0.00911
11.7,-0.01788
11.71,-0.01594
11.72,-0.0087
11.73,0.02345
11.74,0.0126
11.75,-0.01303
11.76,0.00772
11.77,0.01035
11.78,0.00736
11.79,0.02312
11.8,0.00145
11.81,-0.01824
11.82,-0.00217
11.83,-0.00539
11.84,-0.0173
11.85,-0.00041
11.86,0.01357
11.87,0.01179
11.88,0.01654
11.89,0.00784
11.9,-0.00098
11.91,0.02676
11.92,0.02996
11.93,-0.00287
11.94,0.00895
11.95,0.03342
11.96,0.0265
11.97,0.02732
11.98,0.01235
11.99,-0.00591
12,0.02753
12.01,0.03247
12.02,-0.0122
12.03,-0.01402
12.04,0.00726
12.05,0.00921
12.06,-0.00662
12.07,-0.03936
12.08,-0.03874
12.09,0.00227
12.1,0.02011
12.11,-0.00581
12.12,-0.02706
12.13,-0.00719
12.14,0.01309
12.15,0.02527
12.16,0.03974
12.17,0.01591
12.18,-0.01035
12.19,-0.01108
12.2,-0.0229
12.21,-0.00353
12.22,0.03644
12.23,0.01371
12.24,-0.0154
12.25,0.00577
12.26,0.0116
12.27,0.00463
12.28,0.00876
12.29,-0.01022
12.3,-0.00764
12.31,0.02371
12.32,0.00331
12.33,-0.02325
12.34,0.02161
12.35,0.0582
12.36,0.00773
12.37,-0.03603
12.38,-0.00687
12.39,0.00524
12.4,-0.01486
12.41,-0.00832
12.42,0.01717
12.43,0.03959
12.44,0.03687
12.45,0.01697
12.46,-0.00679
12.47,-0.03183
12.48,-0.00564
12.49,0.03418
12.5,0.01378
12.51,-0.00371
12.52,0.00072
12.53,-0.01918
12.54,-0.0437
12.55,-0.0448
12.56,-0.01658
12.57,-0.00036
12.58,-0.01833
12.59,-0.01724
12.6,-0.00398
12.61,-0.00302
12.62,0.01199
12.63,0.02701
12.64,0.01799
12.65,-0.00784
12.66,-0.00655
12.67,0.03697
12.68,0.03578
12.69,-0.02003
12.7,-0.0392
12.71,-0.02295
12.72,-0.00997
12.73,0.00567
12.74,0.01942
12.75,0.01711
12.76,0.00243
12.77,-0.00622
12.78,-0.0083
12.79,-0.00649
12.8,0.02362
12.81,0.04024
12.82,-0.00935
12.83,-0.03142
12.84,0.00954
12.85,0.0078
12.86,-0.02343
12.87,-0.02046
12.88,0.00205
12.89,0.03266
12.9,0.02548
12.91,-0.01501
12.92,0.0058
12.93,0.04227
12.94,0.00819
12.95,-0.01154
12.96,0.02841
12.97,0.05177
12.98,0.04011
12.99,0.00628
13,-0.02029
13.01,0.0138
13.02,0.04562
13.03,0.01781
13.04,0.00745
13.05,0.02391
13.06,0.0176
13.07,0.01414
13.08,0.01737
13.09,0.00361
13.1,-0.00047
13.11,0.01422
13.12,0.01066
13.13,-0.00204
13.14,0.01433
13.15,0.02376
13.16,-0.00284
13.17,-0.01802
13.18,-0.00986
13.19,0.0004
13.2,0.01
13.21,0.0146
13.22,0.01332
13.23,-0.00364
13.24,-0.01263
13.25,0.00564
13.26,-0.00565
13.27,-0.02623
13.28,-0.00264
13.29,0.014
13.3,0.00116
13.31,-0.02233
13.32,-0.02533
13.33,0.00871
13.34,0.00839
13.35,-0.01803
13.36,-0.00178
13.37,0.00749
13.38,-0.01468
13.39,-0.01911
13.4,-0.01056
13.41,-0.01538
13.42,-0.02474
13.43,-0.01574
13.44,0.00271
13.45,-0.00242
13.46,-0.00579
13.47,0.02088
13.48,0.0265
13.49,0.01068
13.5,0.02143
13.51,0.03116
13.52,0.01747
13.53,0.00098
13.54,-0.00035
13.55,0.01505
13.56,0.00765
13.57,-0.02214
13.58,-0.02987
13.59,-0.01854
13.6,0.00646
13.61,0.01663
13.62,-0.01414
13.63,-0.00882
13.64,0.0303
13.65,0.0173
13.66,-0.00369
13.67,0.00326
13.68,0.00196
13.69,0.00184
13.7,0.00327
13.71,-0.00241
13.72,-0.00953
13.73,-0.01428
13.74,-0.00326
13.75,0.00018
13.76,-0.00482
13.77,0.01526
13.78,0.01117
13.79,-0.02601
13.8,-0.03035
13.81,-0.02517
13.82,-0.02836
13.83,-0.01002
13.84,0.00562
13.85,0.00386
13.86,0.00094
13.87,-0.00473
13.88,-0.02255
13.89,-0.03152
13.9,-0.00464
13.91,0.00664
13.92,-0.01373
13.93,-0.01208
13.94,-0.01574
13.95,-0.01491
13.96,0.00983
13.97,-0.02028
13.98,-0.04268
13.99,0.01068
14,0.02895
14.01,0.00817
14.02,0.0031
14.03,-0.01116
14.04,-0.0068
14.05,0.00877
14.06,-0.01231
14.07,-0.0255
14.08,-0.01726
14.09,-0.01543
14.1,0.0048
14.11,0.02159
14.12,0.00415
14.13,-0.00364
14.14,0.00251
14.15,-0.00638
14.16,-0.00306
14.17,0.02148
14.18,0.02108
14.19,-0.00088
14.2,-0.00171
14.21,0.00844
14.22,0.00847
14.23,-0.00758
14.24,-0.03132
14.25,-0.01859
14.26,0.01163
14.27,0.00147
14.28,-0.01685
14.29,-0.01692
14.3,-0.0192
14.31,-0.0061
14.32,0.00997
14.33,-0.00673
14.34,-0.00729
14.35,0.02512
14.36,0.0241
14.37,0.00672
14.38,0.00492
14.39,-0.0102
14.4,-0.01083
14.41,-0.00075
14.42,-0.0152
14.43,-0.00477
14.44,0.01438
14.45,-0.00466
14.46,-0.01096
14.47,0.00534
14.48,0.01796
14.49,0.02969
14.5,0.03819
14.51,0.03586
14.52,0.00785
14.53,-0.0003
14.54,0.01989
14.55,-0.02083
14.56,-0.05836
14.57,-0.00675
14.58,0.02678
14.59,0.00104
14.6,-0.01417
14.61,-0.00296
14.62,0.00956
