Time [sec],Acceleration [cm/sec2]
2.93,44.80184
2.94,-32.80793
2.95,-111.11963
2.96,-176.71662
2.97,-214.52391
2.98,-213.56828
2.99,-168.16496
3,-81.93912
3.01,21.04459
3.02,105.40027
3.03,155.16943
3.04,180.08326
3.05,192.3273
3.06,196.50248
3.07,195.82708
3.08,192.95409
3.09,189.55516
3.1,186.34717
3.11,179.52557
3.12,162.63985
3.13,132.69822
3.14,91.86679
3.15,47.16659
3.16,7.52379
3.17,-23.04107
3.18,-46.13553
3.19,-59.6377
3.2,-52.08598
3.21,-14.65126
3.22,41.81763
3.23,93.47657
3.24,128.70559
3.25,153.56853
3.26,173.38328
3.27,182.84268
3.28,172.00969
3.29,135.31382
3.3,80.20654
3.31,24.23459
3.32,-23.32926
3.33,-68.13543
3.34,-117.12425
3.35,-170.74042
3.36,-225.7406
3.37,-275.93476
3.38,-316.85046
3.39,-353.46271
3.4,-395.13747
3.41,-442.25615
3.42,-483.99217
3.43,-509.2527
3.44,-512.94544
3.45,-489.59198
3.46,-433.12558
3.47,-349.92869
3.48,-259.18322
3.49,-175.65946
3.5,-103.27654
3.51,-43.10719
3.52,3.33978
3.53,35.53605
3.54,52.33757
3.55,52.58961
3.56,40.98587
3.57,28.26524
3.58,20.59761
3.59,14.92231
3.6,8.42801
3.61,2.69707
3.62,-3.11651
3.63,-11.68919
3.64,-21.14364
3.65,-27.82003
3.66,-30.34276
3.67,-25.57566
3.68,-8.4116
3.69,19.70508
3.7,48.97398
3.71,72.02709
3.72,90.34047
3.73,106.26983
3.74,115.79373
3.75,112.467
3.76,93.20019
3.77,62.45384
3.78,34.66593
3.79,24.69026
3.8,34.65908
3.81,57.9542
3.82,89.91297
3.83,127.40053
3.84,166.33948
3.85,203.89984
3.86,238.09657
3.87,266.60109
3.88,290.27156
3.89,315.2526
3.9,343.22418
3.91,359.12033
3.92,343.70831
3.93,299.17049
3.94,241.36962
3.95,175.35941
3.96,102.71565
3.97,33.58757
3.98,-26.85359
3.99,-82.08807
4,-132.60732
4.01,-177.32703
4.02,-216.63423
4.03,-247.89859
4.04,-268.31595
4.05,-280.59091
4.06,-291.12852
4.07,-304.5622
4.08,-320.85128
4.09,-336.69222
4.1,-346.95992
4.11,-346.78599
4.12,-337.07053
4.13,-324.19029
4.14,-311.9232
4.15,-299.0323
4.16,-283.90272
4.17,-266.16271
4.18,-245.4878
4.19,-221.21957
4.2,-190.44548
4.21,-147.34903
4.22,-89.62834
4.23,-25.47738
4.24,31.2659
4.25,74.07994
4.26,106.22598
4.27,130.99166
4.28,148.36556
4.29,159.75841
4.3,168.04863
4.31,175.56294
4.32,184.15662
4.33,193.10899
4.34,198.37678
4.35,197.31351
4.36,192.09691
4.37,185.44438
4.38,173.81492
4.39,148.92656
4.4,107.61498
4.41,58.39845
4.42,15.90188
4.43,-12.28427
4.44,-29.4571
4.45,-39.37221
4.46,-39.05039
4.47,-23.15194
4.48,9.91556
4.49,54.63012
4.5,99.38827
4.51,135.36775
4.52,164.0142
4.53,191.73702
4.54,221.12376
4.55,251.73094
4.56,281.81348
4.57,305.00097
4.58,315.08261
4.59,315.23613
4.6,313.58394
4.61,313.35733
4.62,313.84994
4.63,314.64416
4.64,312.75429
4.65,298.65434
4.66,262.18716
4.67,205.16422
4.68,142.12813
4.69,86.19058
4.7,41.33331
4.71,8.35005
4.72,-11.13821
4.73,-17.41709
4.74,-14.25604
4.75,-7.4488
4.76,-2.34098
4.77,-2.4271
4.78,-9.55185
4.79,-22.70277
4.8,-38.00195
4.81,-53.70791
4.82,-72.28345
4.83,-95.72258
4.84,-123.86235
4.85,-156.56105
4.86,-191.56292
4.87,-221.99807
4.88,-241.18252
4.89,-250.12704
4.9,-258.7045
4.91,-277.6477
4.92,-308.9012
4.93,-345.19621
4.94,-377.07846
4.95,-397.55839
4.96,-402.53545
4.97,-390.71562
4.98,-364.45162
4.99,-330.21986
5,-295.86356
5.01,-265.15042
5.02,-236.45535
5.03,-208.17669
5.04,-182.83965
5.05,-164.31125
5.06,-153.80808
5.07,-150.76813
5.08,-155.57536
5.09,-168.06861
5.1,-183.42901
5.11,-193.51627
5.12,-194.34706
5.13,-189.66754
5.14,-186.31297
5.15,-188.27954
5.16,-194.16052
5.17,-198.22606
5.18,-194.84347
5.19,-182.0819
5.2,-162.20738
5.21,-140.93686
5.22,-123.63728
5.23,-109.87869
5.24,-95.00693
5.25,-77.37467
5.26,-59.6429
5.27,-43.77296
5.28,-28.90788
5.29,-13.32526
5.3,3.37427
5.31,18.65455
5.32,28.40199
5.33,31.6508
5.34,31.61946
5.35,31.1844
5.36,30.12271
5.37,25.9127
5.38,14.49958
5.39,-7.6414
5.4,-39.08057
5.41,-71.91786
5.42,-96.91098
5.43,-109.93478
5.44,-112.23534
5.45,-106.0469
5.46,-92.46315
5.47,-72.7008
5.48,-49.25458
5.49,-25.61002
5.5,-5.27645
5.51,9.53004
5.52,18.46068
5.53,22.29458
5.54,23.35421
5.55,25.62847
5.56,30.41479
5.57,33.71618
5.58,31.42443
5.59,23.57525
5.6,11.83998
5.61,-2.85311
5.62,-18.63464
5.63,-31.66529
5.64,-39.17092
5.65,-41.80053
5.66,-41.31098
5.67,-38.62231
5.68,-34.67391
5.69,-30.3656
5.7,-26.2366
5.71,-22.81521
5.72,-20.13177
5.73,-17.86695
5.74,-15.64409
5.75,-12.26174
5.76,-6.56759
5.77,0.95269
5.78,8.59429
5.79,14.25908
5.8,16.18929
5.81,14.25243
5.82,10.16229
5.83,5.36931
5.84,-2.12124
5.85,-17.83185
5.86,-45.70943
5.87,-82.96626
5.88,-121.28258
5.89,-153.11767
5.9,-175.21049
5.91,-185.97495
5.92,-182.45315
5.93,-161.7487
5.94,-125.99526
5.95,-85.36435
5.96,-52.94065
5.97,-35.20445
5.98,-29.20725
5.99,-28.61372
6,-30.47497
6.01,-35.57267
6.02,-44.47751
6.03,-56.78352
6.04,-72.15115
6.05,-87.43795
6.06,-96.10874
6.07,-95.59652
6.08,-91.76001
6.09,-92.6512
6.1,-100.96412
6.11,-113.23494
6.12,-123.48461
6.13,-127.54479
6.14,-125.39254
6.15,-120.54597
6.16,-117.53611
6.17,-118.26563
6.18,-120.42385
6.19,-120.58751
6.2,-117.35751
6.21,-110.38077
6.22,-99.58196
6.23,-86.95254
6.24,-75.48234
6.25,-65.08903
6.26,-52.68008
6.27,-36.56708
6.28,-19.0777
6.29,-4.37897
6.3,7.19184
6.31,21.39524
6.32,43.08925
6.33,68.23605
6.34,86.99153
6.35,93.90257
6.36,92.06314
6.37,87.82871
6.38,84.47056
6.39,82.21626
6.4,81.41488
6.41,82.28354
6.42,83.50584
6.43,83.86636
6.44,83.66873
6.45,83.50642
6.46,83.33738
6.47,83.46496
6.48,85.91578
6.49,93.85461
6.5,108.76415
6.51,128.86976
6.52,150.3947
6.53,169.0685
6.54,181.15371
6.55,184.28284
6.56,176.83411
6.57,157.92064
6.58,130.19787
6.59,101.04566
6.6,78.42774
6.61,65.57163
6.62,60.5125
6.63,59.9774
6.64,61.68189
6.65,63.82523
6.66,65.49695
6.67,67.40788
6.68,70.52061
6.69,74.37107
6.7,77.46843
6.71,79.16342
6.72,80.99244
6.73,86.17544
6.74,96.79813
6.75,111.21047
6.76,125.92055
6.77,139.00022
6.78,149.87524
6.79,159.51488
6.8,171.87395
6.81,189.87619
6.82,209.86262
6.83,224.13656
6.84,227.67389
6.85,219.68661
6.86,202.15733
6.87,180.68249
6.88,162.63577
6.89,150.37
6.9,140.36587
6.91,130.56753
6.92,122.65574
6.93,117.64847
6.94,115.60755
6.95,117.66401
6.96,123.79114
6.97,131.47797
6.98,138.19814
6.99,142.84968
7,145.90839
7.01,149.89514
7.02,158.1447
7.03,171.29207
7.04,185.27552
7.05,194.24191
7.06,194.24723
7.07,183.12497
7.08,161.11907
7.09,134.04825
7.1,111.54798
7.11,99.86873
7.12,98.20838
7.13,101.51787
7.14,104.31609
7.15,102.40415
7.16,94.01942
7.17,80.55087
7.18,65.03778
7.19,49.51171
7.2,34.65482
7.21,21.23986
7.22,9.54887
7.23,-1.99914
7.24,-15.32223
7.25,-29.99291
7.26,-43.21604
7.27,-52.62729
7.28,-58.37288
7.29,-61.55329
7.3,-61.88847
7.31,-58.6064
7.32,-51.66522
7.33,-40.15805
7.34,-22.48826
7.35,0.32101
7.36,25.09101
7.37,49.96299
7.38,73.59084
7.39,92.76781
7.4,104.0911
7.41,107.0748
7.42,104.39306
7.43,98.40606
7.44,88.24848
7.45,72.29162
7.46,52.17609
7.47,32.44107
7.48,16.66045
7.49,4.21102
7.5,-8.72683
7.51,-24.87046
7.52,-43.97697
7.53,-64.06484
7.54,-82.04806
7.55,-95.3323
7.56,-104.46915
7.57,-111.62177
7.58,-117.27766
7.59,-121.46869
7.6,-125.3756
7.61,-129.08365
7.62,-130.25299
7.63,-125.36109
7.64,-110.96692
7.65,-86.68337
7.66,-58.27657
7.67,-34.08046
7.68,-18.00987
7.69,-8.80184
7.7,-3.73466
7.71,-1.00168
7.72,-1.50951
7.73,-8.7263
7.74,-24.40589
7.75,-45.05277
7.76,-63.64406
7.77,-75.08301
7.78,-79.82097
7.79,-81.11703
7.8,-80.49161
7.81,-77.91688
7.82,-73.67423
7.83,-68.18082
7.84,-61.86679
7.85,-55.19191
7.86,-47.53381
7.87,-37.69107
7.88,-27.1274
7.89,-19.77679
7.9,-16.47159
7.91,-13.95393
7.92,-10.8416
7.93,-9.15044
7.94,-10.33807
7.95,-14.60346
7.96,-21.45704
7.97,-27.80092
7.98,-28.77355
7.99,-22.02805
8,-9.08375
8.01,7.67316
8.02,27.92961
8.03,52.09529
8.04,77.48894
8.05,99.05615
8.06,114.0248
8.07,122.43741
8.08,124.23013
8.09,119.90889
8.1,113.32707
8.11,109.92437
8.12,111.27565
8.13,113.62316
8.14,112.86825
8.15,108.98184
8.16,104.13841
8.17,97.95275
8.18,86.78106
8.19,69.17295
8.2,50.33591
8.21,37.8789
8.22,34.15294
8.23,35.43286
8.24,37.51084
8.25,40.24373
8.26,46.253
8.27,56.07712
8.28,66.76817
8.29,75.49375
8.3,82.65128
8.31,90.86634
8.32,101.49772
8.33,112.76424
8.34,121.6835
8.35,126.89448
8.36,128.89576
8.37,128.96132
8.38,128.64517
8.39,128.90327
8.4,128.40023
8.41,122.75399
8.42,106.89257
8.43,79.55388
8.44,44.51531
8.45,7.32862
8.46,-26.94421
8.47,-54.09518
8.48,-71.73886
8.49,-79.49877
8.5,-78.3968
8.51,-70.40041
8.52,-57.48212
8.53,-41.49232
8.54,-24.50972
8.55,-8.69696
8.56,2.93216
8.57,7.48469
8.58,5.74751
8.59,1.66131
8.6,-2.0902
8.61,-4.94597
8.62,-6.95229
8.63,-8.99078
8.64,-11.12193
8.65,-10.16384
8.66,-3.83667
8.67,4.58903
8.68,10.63708
8.69,13.53256
8.7,14.00005
8.71,12.29416
8.72,9.18096
8.73,5.27524
8.74,0.48786
8.75,-4.37605
8.76,-7.57796
8.77,-8.17749
8.78,-5.73384
8.79,0.97203
8.8,12.53482
8.81,26.70015
8.82,39.73662
8.83,49.9009
8.84,58.08117
8.85,65.58237
8.86,72.44475
8.87,77.4627
8.88,78.27179
8.89,70.28037
8.9,48.50238
8.91,14.96575
8.92,-18.99259
8.93,-43.17013
8.94,-57.14496
8.95,-65.10822
8.96,-68.32673
8.97,-65.89942
8.98,-58.29187
8.99,-48.05025
9,-38.83046
9.01,-34.22278
9.02,-36.44931
9.03,-44.637
9.04,-54.95719
9.05,-64.81743
9.06,-75.55748
9.07,-89.19267
9.08,-105.44378
9.09,-122.57951
9.1,-137.91582
9.11,-148.38985
9.12,-152.5558
9.13,-150.19576
9.14,-140.15039
9.15,-121.0722
9.16,-94.68036
9.17,-67.27819
9.18,-46.43469
9.19,-35.18551
9.2,-30.81062
9.21,-29.48197
9.22,-29.92094
9.23,-31.86255
9.24,-33.33685
9.25,-31.48669
9.26,-24.65156
9.27,-12.82621
9.28,1.95589
9.29,16.21352
9.3,27.36602
9.31,34.40241
9.32,37.35019
9.33,37.52723
9.34,36.85952
9.35,37.10734
9.36,39.57657
9.37,43.6906
9.38,47.17336
9.39,48.50901
9.4,47.63235
9.41,45.03771
9.42,40.91622
9.43,34.59242
9.44,25.91936
9.45,16.85707
9.46,10.03644
9.47,6.81018
9.48,7.57855
9.49,12.53766
9.5,21.22336
9.51,31.968
9.52,42.2101
9.53,49.2715
9.54,51.88528
9.55,51.58148
9.56,50.4965
9.57,47.37372
9.58,38.2897
9.59,20.79843
9.6,-4.41438
9.61,-33.69494
9.62,-61.27077
9.63,-82.83584
9.64,-98.35484
9.65,-109.52951
9.66,-116.86499
9.67,-121.46065
9.68,-126.68107
9.69,-135.40084
9.7,-146.64304
9.71,-156.01051
9.72,-159.93315
9.73,-159.24267
9.74,-157.15913
9.75,-154.71771
9.76,-150.34844
9.77,-143.12954
9.78,-135.23813
9.79,-131.27368
9.8,-134.04162
9.81,-140.8227
9.82,-145.9634
9.83,-146.49492
9.84,-142.07521
9.85,-130.98451
9.86,-110.77245
9.87,-82.13251
9.88,-48.40517
9.89,-12.61296
9.9,22.55485
9.91,54.51347
9.92,82.09634
9.93,105.24636
9.94,123.81548
9.95,137.46554
9.96,145.87027
9.97,147.85827
9.98,138.50799
9.99,109.56939
10,58.97077
10.01,-2.17563
10.02,-57.67952
10.03,-97.81789
10.04,-120.94697
10.05,-130.49785
10.06,-132.14011
10.07,-130.55256
10.08,-128.73224
10.09,-128.99542
10.1,-132.19217
10.11,-137.09886
10.12,-142.36314
10.13,-148.03032
10.14,-153.36112
10.15,-155.51876
10.16,-153.46298
10.17,-149.70879
10.18,-145.99388
10.19,-141.50018
10.2,-136.01347
10.21,-131.2155
10.22,-128.6546
10.23,-127.56054
10.24,-124.75475
10.25,-116.68927
10.26,-101.47912
10.27,-80.59968
10.28,-59.32325
10.29,-43.28315
10.3,-34.75188
10.31,-33.02512
10.32,-35.75919
10.33,-39.64949
10.34,-42.62061
10.35,-44.91938
10.36,-46.88742
10.37,-47.84141
10.38,-47.73713
10.39,-47.53618
10.4,-47.97322
10.41,-49.40243
10.42,-52.21849
10.43,-56.8669
10.44,-63.33791
10.45,-70.37535
10.46,-76.30618
10.47,-80.56619
10.48,-82.82464
10.49,-82.35103
10.5,-79.24374
10.51,-72.92769
10.52,-60.29201
10.53,-39.54373
10.54,-13.99375
10.55,10.61982
10.56,30.18505
10.57,43.64264
10.58,53.01862
10.59,61.08898
10.6,67.99281
10.61,72.05233
10.62,73.53792
10.63,74.72846
10.64,77.25072
10.65,82.08491
10.66,90.07868
10.67,100.96385
10.68,114.63921
10.69,132.14462
10.7,152.58251
10.71,172.30386
10.72,188.23062
10.73,198.72476
10.74,202.99643
10.75,202.32675
10.76,199.21964
10.77,194.59111
10.78,188.0519
10.79,180.27726
10.8,173.17172
10.81,168.09569
10.82,165.20657
10.83,163.39348
10.84,158.52509
10.85,143.00269
10.86,110.57321
10.87,62.99378
10.88,10.3095
10.89,-37.4821
10.9,-77.13187
10.91,-108.57437
10.92,-128.68681
10.93,-132.47479
10.94,-119.69194
10.95,-98.80722
10.96,-82.07347
10.97,-73.98229
10.98,-66.8868
10.99,-51.55932
11,-28.36477
11.01,-3.84106
11.02,18.99058
11.03,41.5056
11.04,63.18706
11.05,79.43314
11.06,85.64279
11.07,79.49146
11.08,59.06525
11.09,23.479
11.1,-22.75177
11.11,-68.79806
11.12,-104.09057
11.13,-126.05511
11.14,-140.09141
11.15,-152.14808
11.16,-162.86791
11.17,-169.75634
11.18,-172.30349
11.19,-171.72617
11.2,-168.48651
11.21,-163.42595
11.22,-158.60252
11.23,-155.10161
11.24,-152.27977
11.25,-149.22694
11.26,-144.91461
11.27,-138.25877
11.28,-130.04977
11.29,-122.69684
11.3,-117.18439
11.31,-112.75684
11.32,-108.57784
11.33,-103.80794
11.34,-98.05208
11.35,-91.49782
11.36,-83.40969
11.37,-73.55252
11.38,-65.08969
11.39,-62.18513
11.4,-65.73568
11.41,-73.69016
11.42,-83.42469
11.43,-92.49281
11.44,-98.72871
11.45,-101.1374
11.46,-100.67724
11.47,-98.83892
11.48,-95.80555
11.49,-91.79553
11.5,-88.41544
11.51,-86.46856
11.52,-84.42985
11.53,-80.1985
11.54,-72.79153
11.55,-62.33678
11.56,-49.83064
11.57,-36.70038
11.58,-23.19335
11.59,-8.22675
11.6,7.90471
11.61,23.48754
11.62,38.51537
11.63,54.13606
11.64,69.95967
11.65,84.52657
11.66,96.54791
11.67,105.40935
11.68,112.14044
11.69,118.66966
11.7,125.51682
11.71,131.568
11.72,135.82892
11.73,138.51806
11.74,141.01668
11.75,144.8462
11.76,150.12411
11.77,156.27921
11.78,164.39323
11.79,176.18869
11.8,192.02114
11.81,212.66536
11.82,238.15396
11.83,259.3598
11.84,256.46546
11.85,215.73953
11.86,146.76651
11.87,74.88187
11.88,18.85881
11.89,-17.52459
11.9,-39.21954
11.91,-52.94414
11.92,-61.28079
11.93,-61.91212
11.94,-55.23564
11.95,-46.98529
11.96,-39.98771
11.97,-29.88015
11.98,-12.32336
11.99,10.23691
12,32.34814
12.01,52.80367
12.02,74.50855
12.03,98.99618
12.04,124.0107
12.05,146.55595
12.06,166.00651
12.07,181.91663
12.08,192.05722
12.09,196.43636
12.1,198.67245
12.11,200.55313
12.12,200.25394
12.13,196.77017
12.14,191.94836
12.15,188.14926
12.16,186.78282
12.17,189.01058
12.18,194.66669
12.19,199.96864
12.2,199.3932
12.21,189.44189
12.22,168.80714
12.23,138.47846
12.24,103.65009
12.25,71.11637
12.26,43.18917
12.27,17.40722
12.28,-7.79797
12.29,-30.61378
12.3,-48.59579
12.31,-60.85288
12.32,-68.9147
12.33,-77.25174
12.34,-89.22911
12.35,-101.47292
12.36,-107.1902
12.37,-105.19069
12.38,-100.45757
12.39,-96.09556
12.4,-89.60511
12.41,-77.76065
12.42,-61.23883
12.43,-42.77861
12.44,-23.84402
12.45,-5.0414
12.46,12.47013
12.47,27.55736
12.48,39.70126
12.49,48.25185
12.5,52.50369
12.51,53.05347
12.52,51.39793
12.53,48.03161
12.54,42.46424
12.55,34.5141
12.56,24.84929
12.57,14.89958
12.58,6.00034
12.59,-1.09944
12.6,-5.68785
12.61,-7.50866
12.62,-7.30861
12.63,-5.71243
12.64,-2.35224
12.65,3.39543
12.66,10.7758
12.67,17.19105
12.68,20.35205
12.69,19.67302
12.7,15.35269
12.71,8.78023
12.72,2.97903
12.73,-0.18104
12.74,-1.54626
12.75,-1.87703
12.76,0.02868
12.77,5.77815
12.78,15.85679
12.79,28.69353
12.8,40.49242
12.81,48.40027
12.82,53.45813
12.83,57.79933
12.84,60.89825
12.85,61.48016
12.86,60.5315
12.87,59.91369
12.88,60.31089
12.89,61.31443
12.9,61.65583
12.91,60.04518
12.92,56.30653
12.93,50.36301
12.94,41.31614
12.95,29.26649
12.96,16.55938
12.97,6.04447
12.98,-0.71232
12.99,-3.4771
13,-3.28109
13.01,-2.17979
13.02,-1.71316
13.03,-2.11227
13.04,-3.66942
13.05,-7.1371
13.06,-12.01351
13.07,-16.45837
13.08,-19.20605
13.09,-20.13123
13.1,-19.90898
13.11,-20.08273
13.12,-22.24472
13.13,-26.98303
13.14,-33.90388
13.15,-41.81037
13.16,-49.00202
13.17,-53.97814
13.18,-55.72733
13.19,-53.87756
13.2,-49.01471
13.21,-42.55387
13.22,-36.23429
13.23,-31.21282
13.24,-27.13635
13.25,-22.93431
13.26,-18.56444
13.27,-14.56199
13.28,-10.0891
13.29,-3.2458
13.3,6.25676
13.31,16.03043
13.32,23.42129
13.33,27.79457
13.34,29.41073
13.35,27.83188
13.36,22.87703
13.37,15.64993
13.38,7.827
13.39,0.77225
13.4,-4.79729
13.41,-8.72207
13.42,-10.92287
13.43,-11.10903
13.44,-8.37477
13.45,-0.87401
13.46,12.27599
13.47,28.75449
13.48,45.18808
13.49,60.32052
13.5,73.95128
13.51,85.65023
13.52,95.61663
13.53,103.75334
13.54,108.34046
13.55,107.20328
13.56,98.77788
13.57,82.98409
13.58,62.89024
13.59,43.01604
13.6,25.2821
13.61,9.36101
13.62,-4.99463
13.63,-18.72833
13.64,-33.09555
13.65,-47.10896
13.66,-58.47546
13.67,-66.28421
13.68,-70.82108
13.69,-72.45615
13.7,-71.66373
13.71,-69.56137
13.72,-67.95159
13.73,-67.90799
13.74,-69.02528
13.75,-70.78875
13.76,-73.09106
13.77,-75.41158
13.78,-76.80065
13.79,-76.73925
13.8,-76.13801
13.81,-76.35141
13.82,-76.67875
13.83,-75.39292
13.84,-72.65521
13.85,-69.61649
13.86,-66.50583
13.87,-63.34085
