Time [sec],Acceleration [cm/sec2]
6.44,0.0071
6.45,0.00733
6.46,0.00277
6.47,-0.00336
6.48,-0.00463
6.49,-0.00084
6.5,0.00352
6.51,0.00821
6.52,0.01178
6.53,0.00845
6.54,0.00028
6.55,-0.00442
6.56,-0.00404
6.57,-0.00027
6.58,0.00603
6.59,0.00963
6.6,0.00683
6.61,0.002
6.62,-0.00087
6.63,-0.00223
6.64,-0.00106
6.65,0.0041
6.66,0.01045
6.67,0.01301
6.68,0.00957
6.69,0.00201
6.7,-0.00524
6.71,-0.00791
6.72,-0.00441
6.73,0.00346
6.74,0.01134
6.75,0.01454
6.76,0.01123
6.77,0.00383
6.78,-0.00316
6.79,-0.00562
6.8,-0.00162
6.81,0.00622
6.82,0.01199
6.83,0.01235
6.84,0.00913
6.85,0.00516
6.86,0.00159
6.87,0.00028
6.88,0.00338
6.89,0.00847
6.9,0.01042
6.91,0.00861
6.92,0.00586
6.93,0.00294
6.94,0.00024
6.95,-0.0005
6.96,0.0006
6.97,0.00258
6.98,0.00581
6.99,0.0077
7,0.00421
7.01,-0.00099
7.02,-0.00131
7.03,0.00144
7.04,0.00391
7.05,0.00825
7.06,0.01272
7.07,0.0115
7.08,0.00631
7.09,0.00281
7.1,0.00127
7.11,0.00129
7.12,0.00524
7.13,0.01102
7.14,0.01273
7.15,0.00944
7.16,0.00509
7.17,0.00271
7.18,0.00261
7.19,0.00328
7.2,0.00329
7.21,0.00295
7.22,0.00328
7.23,0.00482
7.24,0.00752
7.25,0.0099
7.26,0.0097
7.27,0.00712
7.28,0.00456
7.29,0.00327
7.3,0.00402
7.31,0.00746
7.32,0.01095
7.33,0.01163
7.34,0.01085
7.35,0.00975
7.36,0.00756
7.37,0.00548
7.38,0.00458
7.39,0.00399
7.4,0.00387
7.41,0.00469
7.42,0.00576
7.43,0.00702
7.44,0.00872
7.45,0.01094
7.46,0.01314
7.47,0.01226
7.48,0.00686
7.49,0.00211
7.5,0.00277
7.51,0.00635
7.52,0.00888
7.53,0.01016
7.54,0.01075
7.55,0.01031
7.56,0.00885
7.57,0.00659
7.58,0.00389
7.59,0.00169
7.6,0.00137
7.61,0.00356
7.62,0.0067
7.63,0.00936
7.64,0.01212
7.65,0.01376
7.66,0.01196
7.67,0.00765
7.68,0.0031
7.69,0.00105
7.7,0.00401
7.71,0.00887
7.72,0.01059
7.73,0.01036
7.74,0.01094
7.75,0.01061
7.76,0.00775
7.77,0.00483
7.78,0.00509
7.79,0.00802
7.8,0.01013
7.81,0.01
7.82,0.00964
7.83,0.0104
7.84,0.01089
7.85,0.00983
7.86,0.00881
7.87,0.00929
7.88,0.00908
7.89,0.00678
7.9,0.00528
7.91,0.00659
7.92,0.0093
7.93,0.01142
7.94,0.01173
7.95,0.01081
7.96,0.0096
7.97,0.00699
7.98,0.00355
7.99,0.00309
8,0.0059
8.01,0.00792
8.02,0.00741
8.03,0.00648
8.04,0.00735
8.05,0.00897
8.06,0.0089
8.07,0.00789
8.08,0.00794
8.09,0.00868
8.1,0.00936
8.11,0.00943
8.12,0.00839
8.13,0.00788
8.14,0.00857
8.15,0.00779
8.16,0.00525
8.17,0.00435
8.18,0.00602
8.19,0.00829
8.2,0.01024
8.21,0.01165
8.22,0.01135
8.23,0.00893
8.24,0.00661
8.25,0.00745
8.26,0.01141
8.27,0.01438
8.28,0.01279
8.29,0.00812
8.3,0.00443
8.31,0.00388
8.32,0.00573
8.33,0.00782
8.34,0.00993
8.35,0.01234
8.36,0.01159
8.37,0.00735
8.38,0.00556
8.39,0.00707
8.4,0.00734
8.41,0.00742
8.42,0.01002
8.43,0.01148
8.44,0.00922
8.45,0.00705
8.46,0.00733
8.47,0.00872
8.48,0.0102
8.49,0.01047
8.5,0.00896
8.51,0.00726
8.52,0.00614
8.53,0.00599
8.54,0.00739
8.55,0.00862
8.56,0.00857
8.57,0.00877
8.58,0.00896
8.59,0.00813
8.6,0.00822
8.61,0.01033
8.62,0.01197
8.63,0.01142
8.64,0.0101
8.65,0.0097
8.66,0.00962
8.67,0.00911
8.68,0.00968
8.69,0.01111
8.7,0.00947
8.71,0.0051
8.72,0.00367
8.73,0.00637
8.74,0.00911
8.75,0.00981
8.76,0.00887
8.77,0.00714
8.78,0.00601
8.79,0.00671
8.8,0.00855
8.81,0.00947
8.82,0.00867
8.83,0.00713
8.84,0.0062
8.85,0.00733
8.86,0.00927
8.87,0.00843
8.88,0.00589
8.89,0.00512
8.9,0.00546
8.91,0.00627
8.92,0.00859
8.93,0.01032
8.94,0.00959
8.95,0.00867
8.96,0.00868
8.97,0.00745
8.98,0.00528
8.99,0.00518
9,0.00621
9.01,0.00567
9.02,0.00558
9.03,0.00714
9.04,0.00761
9.05,0.00779
9.06,0.00945
9.07,0.00965
9.08,0.0073
9.09,0.00548
9.1,0.00595
9.11,0.00777
9.12,0.00841
9.13,0.00671
9.14,0.00493
9.15,0.00468
9.16,0.00479
9.17,0.00413
9.18,0.00324
9.19,0.00363
9.2,0.00575
9.21,0.00791
9.22,0.00845
9.23,0.00786
9.24,0.00722
9.25,0.0064
9.26,0.00549
9.27,0.0054
9.28,0.00622
9.29,0.00771
9.3,0.00953
9.31,0.01037
9.32,0.01017
9.33,0.01017
9.34,0.00915
9.35,0.0054
9.36,0.00208
9.37,0.00345
9.38,0.00677
9.39,0.00715
9.4,0.0066
9.41,0.00769
9.42,0.00762
9.43,0.00551
9.44,0.00424
9.45,0.00448
9.46,0.00533
9.47,0.006
9.48,0.00572
9.49,0.00592
9.5,0.00747
9.51,0.00739
9.52,0.00564
9.53,0.00561
9.54,0.00642
9.55,0.00659
9.56,0.00785
9.57,0.00856
9.58,0.00625
9.59,0.00403
9.6,0.00404
9.61,0.0043
9.62,0.0047
9.63,0.00542
9.64,0.00494
9.65,0.0046
9.66,0.00562
9.67,0.00574
9.68,0.00509
9.69,0.00569
9.7,0.00683
9.71,0.00757
9.72,0.00733
9.73,0.00529
9.74,0.00311
9.75,0.00263
9.76,0.00377
9.77,0.00577
9.78,0.00634
9.79,0.00494
9.8,0.00436
9.81,0.00416
9.82,0.00232
9.83,0.00167
9.84,0.00424
9.85,0.00595
9.86,0.00433
9.87,0.00315
9.88,0.00438
9.89,0.00506
9.9,0.00473
9.91,0.00539
9.92,0.00607
9.93,0.00593
9.94,0.00646
9.95,0.0073
9.96,0.00655
9.97,0.00512
9.98,0.00557
9.99,0.00713
10,0.00691
10.01,0.006
10.02,0.00674
10.03,0.00698
10.04,0.00532
10.05,0.00381
10.06,0.0027
10.07,0.00246
10.08,0.00525
10.09,0.0091
10.1,0.00999
10.11,0.00832
10.12,0.00673
10.13,0.00537
10.14,0.0032
10.15,0.00165
10.16,0.00226
10.17,0.00334
10.18,0.00394
10.19,0.00511
10.2,0.00528
10.21,0.00347
10.22,0.00339
10.23,0.00655
10.24,0.0089
10.25,0.00746
10.26,0.00362
10.27,0.0014
10.28,0.00351
10.29,0.0074
10.3,0.00888
10.31,0.0072
10.32,0.0038
10.33,0.00078
10.34,0.0001
10.35,0.00173
10.36,0.00383
10.37,0.0048
10.38,0.00506
10.39,0.00603
10.4,0.0068
10.41,0.00581
10.42,0.00446
10.43,0.00452
10.44,0.00529
10.45,0.00538
10.46,0.00459
10.47,0.00378
10.48,0.00398
10.49,0.00477
10.5,0.00468
10.51,0.00364
10.52,0.00246
10.53,0.00156
10.54,0.00172
10.55,0.00284
10.56,0.00383
10.57,0.00528
10.58,0.00697
10.59,0.00625
10.6,0.00382
10.61,0.00299
10.62,0.00288
10.63,0.00153
10.64,0.00072
10.65,0.00147
10.66,0.00215
10.67,0.00286
10.68,0.00395
10.69,0.00293
10.7,-0.00016
10.71,-0.00085
10.72,0.00174
10.73,0.00383
10.74,0.00471
10.75,0.00591
10.76,0.00575
10.77,0.00275
10.78,-0.00023
10.79,-0.00001
10.8,0.00295
10.81,0.00541
10.82,0.00451
10.83,0.00148
10.84,0.00019
10.85,0.0013
10.86,0.00272
10.87,0.00324
10.88,0.00277
10.89,0.00259
10.9,0.00349
10.91,0.0032
10.92,0.00073
10.93,-0.00076
10.94,-0.00007
10.95,0
10.96,-0.00022
10.97,0.00268
10.98,0.00618
10.99,0.0051
11,0.0024
11.01,0.00252
11.02,0.00223
11.03,-0.00006
11.04,0.00013
11.05,0.00335
11.06,0.00607
11.07,0.00703
11.08,0.00603
11.09,0.00369
11.1,0.00235
11.11,0.00207
11.12,0.00094
11.13,-0.00026
11.14,0.00012
11.15,0.00094
11.16,0.00125
11.17,0.00203
11.18,0.00289
11.19,0.00272
11.2,0.00276
11.21,0.00375
11.22,0.00431
11.23,0.00439
11.24,0.00466
11.25,0.0038
11.26,0.00121
11.27,-0.0011
11.28,-0.0016
11.29,-0.0001
11.3,0.00307
11.31,0.00599
11.32,0.00679
11.33,0.00625
11.34,0.00557
11.35,0.00439
11.36,0.00227
11.37,-0.00009
11.38,-0.00103
11.39,-0.00002
11.4,0.00146
11.41,0.00249
11.42,0.00361
11.43,0.0042
11.44,0.00222
11.45,-0.00224
11.46,-0.00526
11.47,-0.00328
11.48,0.0018
11.49,0.00563
11.5,0.00701
11.51,0.00626
11.52,0.00389
11.53,0.00193
11.54,0.00104
11.55,0.00062
11.56,0.00153
11.57,0.00272
11.58,0.00203
11.59,0.00099
11.6,0.00112
11.61,0.00142
11.62,0.00233
11.63,0.00397
11.64,0.00382
11.65,0.00147
11.66,-0.00035
11.67,-0.00032
11.68,0.00082
11.69,0.00206
11.7,0.00231
11.71,0.00161
11.72,0.00179
11.73,0.00341
11.74,0.00422
11.75,0.00262
11.76,-0.00011
11.77,-0.00161
11.78,-0.00072
11.79,0.00164
11.8,0.00296
11.81,0.002
11.82,0.00031
11.83,-0.00009
11.84,0.00174
11.85,0.00435
11.86,0.00384
11.87,0.00039
11.88,-0.00085
11.89,0.00027
11.9,0.00033
11.91,0.00094
11.92,0.00305
11.93,0.00253
11.94,-0.00074
11.95,-0.00149
11.96,0.00104
11.97,0.00177
11.98,-0.0011
11.99,-0.0031
12,-0.00165
12.01,0.00035
12.02,0.00071
12.03,0.00016
12.04,-0.00078
12.05,-0.00164
12.06,-0.00107
12.07,0.00083
12.08,0.00148
12.09,-0.00005
12.1,-0.00085
12.11,-0.00019
12.12,-0.00034
12.13,-0.0003
12.14,0.00118
12.15,0.00197
12.16,0.00199
12.17,0.00194
12.18,0.00038
12.19,-0.00085
12.2,0.00045
12.21,0.00122
12.22,0.00057
12.23,0.0018
12.24,0.00366
12.25,0.00223
12.26,-0.00076
12.27,-0.00045
12.28,0.00265
12.29,0.00287
12.3,-0.00058
12.31,-0.00209
12.32,-0.00024
12.33,0.00102
12.34,0.00056
12.35,0.00037
12.36,0.0019
12.37,0.00453
12.38,0.00543
12.39,0.00348
12.4,0.00053
12.41,-0.00187
12.42,-0.00239
12.43,-0.00038
12.44,0.00208
12.45,0.00288
12.46,0.00185
12.47,0.00051
12.48,0.00121
12.49,0.00314
12.5,0.00301
12.51,0.00066
12.52,-0.00195
12.53,-0.00379
12.54,-0.00402
12.55,-0.0021
12.56,0.0015
12.57,0.00436
12.58,0.00331
12.59,0.00002
12.6,-0.00047
12.61,0.00141
12.62,0.00151
12.63,-0.00014
12.64,-0.00158
12.65,-0.00305
12.66,-0.00373
12.67,-0.00181
12.68,0.00087
12.69,0.00159
12.7,0.00072
12.71,-0.00019
12.72,-0.00017
12.73,0.00026
12.74,-0.00009
12.75,-0.00053
12.76,-0.00027
12.77,-0.00015
12.78,-0.0004
12.79,-0.00079
12.8,-0.00093
12.81,0.00065
12.82,0.00318
12.83,0.00291
12.84,-0.00068
12.85,-0.00333
12.86,-0.00187
12.87,0.00194
12.88,0.00341
12.89,0.00018
12.9,-0.00385
12.91,-0.00382
12.92,-0.00145
12.93,-0.00105
12.94,-0.00188
12.95,-0.00073
12.96,0.00212
12.97,0.00361
12.98,0.00181
12.99,-0.00212
13,-0.00411
13.01,-0.00154
13.02,0.00136
13.03,-0.00092
13.04,-0.00544
13.05,-0.00575
13.06,-0.00197
13.07,0.0014
13.08,0.00173
13.09,-0.00074
13.1,-0.0034
13.11,-0.00375
13.12,-0.00313
13.13,-0.00328
13.14,-0.00226
13.15,0.00026
13.16,0.00116
13.17,0.00028
13.18,-0.00047
13.19,-0.00171
13.2,-0.00311
13.21,-0.00285
13.22,-0.00224
13.23,-0.0024
13.24,-0.00122
13.25,0.00111
13.26,0.00215
13.27,0.0013
13.28,-0.00119
13.29,-0.0033
13.3,-0.00232
13.31,-0.00033
13.32,-0.00047
13.33,-0.00158
13.34,-0.00159
13.35,0.0001
13.36,0.0014
13.37,-0.0004
13.38,-0.0026
13.39,-0.00165
13.4,0.00047
13.41,0.0013
13.42,0.00071
13.43,-0.0008
13.44,-0.0019
13.45,-0.00258
13.46,-0.0035
13.47,-0.00348
13.48,-0.00228
13.49,-0.00082
13.5,0.00051
13.51,0.00062
13.52,-0.00015
13.53,0.00012
13.54,0.00157
13.55,0.00262
13.56,0.00123
13.57,-0.00208
13.58,-0.00271
13.59,0.00024
13.6,0.00182
13.61,0.00111
13.62,0.00102
13.63,0.00069
13.64,-0.00075
13.65,-0.00057
13.66,0.00144
13.67,0.00206
13.68,0.00036
13.69,-0.00169
13.7,-0.00218
13.71,-0.00093
13.72,0.00064
13.73,0.00161
13.74,0.00186
13.75,0.00136
13.76,0.00131
13.77,0.00259
13.78,0.0037
13.79,0.00248
13.8,-0.00105
13.81,-0.00291
13.82,-0.00006
13.83,0.0034
13.84,0.00322
13.85,0.00175
13.86,0.00069
13.87,-0.00103
13.88,-0.00214
13.89,-0.00158
13.9,-0.001
13.91,-0.00112
13.92,-0.00047
13.93,0.00163
13.94,0.00238
13.95,-0.00035
13.96,-0.0027
13.97,-0.0015
13.98,0.00042
13.99,0.00044
14,-0.00051
14.01,-0.00068
14.02,0.00036
14.03,0.00125
14.04,0.00151
14.05,0.00084
14.06,-0.00143
14.07,-0.00187
14.08,0.00175
14.09,0.00414
14.1,0.00236
14.11,0.00008
14.12,-0.00052
14.13,-0.00004
14.14,0.00027
14.15,-0.00048
14.16,-0.00136
14.17,-0.00161
14.18,-0.00078
14.19,0.0015
14.2,0.00236
14.21,0.00034
14.22,-0.00075
14.23,-0.00013
14.24,-0.00113
14.25,-0.00277
14.26,-0.00265
14.27,-0.00197
14.28,-0.00154
14.29,-0.00102
14.3,-0.00083
14.31,-0.001
14.32,-0.001
14.33,-0.00044
14.34,0.0003
14.35,0.00006
14.36,-0.00042
14.37,0.0005
14.38,0.00128
14.39,0.00034
14.4,-0.00087
14.41,-0.00098
14.42,-0.00024
14.43,0.00036
14.44,-0.00018
14.45,-0.00141
14.46,-0.00185
14.47,-0.00117
14.48,-0.00021
14.49,0.00018
14.5,-0.00021
14.51,-0.00109
14.52,-0.00199
14.53,-0.00193
14.54,-0.0011
14.55,-0.00144
14.56,-0.00214
14.57,-0.00076
14.58,0.00086
14.59,0.00104
14.6,0.00174
14.61,0.00127
14.62,-0.00284
14.63,-0.00552
14.64,-0.00301
14.65,-0.00044
14.66,-0.00073
14.67,-0.00071
14.68,-0.00023
14.69,-0.00119
14.7,-0.00161
14.71,0.00069
14.72,0.00357
14.73,0.00315
14.74,0.00004
14.75,-0.001
14.76,0.00043
14.77,0.00048
14.78,-0.00033
14.79,0.00021
14.8,-0.00003
14.81,-0.00123
14.82,0.00003
14.83,0.00142
14.84,-0.00089
14.85,-0.00276
14.86,-0.00062
14.87,0.00178
14.88,0.00152
14.89,-0.00074
14.9,-0.00339
14.91,-0.00387
14.92,-0.00136
14.93,0.00163
14.94,0.00295
14.95,0.00263
14.96,0.00126
14.97,-0.00127
14.98,-0.00363
14.99,-0.00284
