Time [sec],Acceleration [cm/sec2]
2.43,64.21043
2.435,69.39977
2.44,73.97295
2.445,76.47574
2.45,75.60153
2.455,70.56726
2.46,61.38688
2.465,49.01393
2.47,35.4429
2.475,23.2324
2.48,14.40459
2.485,9.80709
2.49,9.34074
2.495,12.39394
2.5,18.07848
2.505,25.27991
2.51,32.81225
2.515,39.76163
2.52,45.58809
2.525,49.89517
2.53,52.21209
2.535,52.08973
2.54,49.48346
2.545,44.88346
2.55,39.09356
2.555,33.17011
2.56,28.42726
2.565,26.18568
2.57,27.43213
2.575,32.54933
2.58,41.21695
2.585,52.54404
2.59,65.3023
2.595,78.3006
2.6,83.06081
2.605,87.11831
2.61,98.51932
2.615,109.61125
2.62,120.0764
2.625,129.46131
2.63,137.40418
2.635,143.66098
2.64,148.08035
2.645,150.63446
2.65,151.45794
2.655,150.68894
2.66,148.32031
2.665,144.50218
2.67,139.77883
2.675,134.77268
2.68,130.00194
2.685,126.07987
2.69,123.6032
2.695,122.6595
2.7,122.55091
2.705,122.04519
2.71,119.945
2.715,115.50354
2.72,108.49705
2.725,99.13906
2.73,88.12976
2.735,76.78358
2.74,66.64266
2.745,58.79231
2.75,53.83385
2.755,52.11945
2.76,53.54733
2.765,57.67721
2.77,64.25655
2.775,73.12747
2.78,83.79547
2.785,95.42891
2.79,106.99119
2.795,117.30719
2.8,125.35957
2.805,130.66452
2.81,133.262
2.815,133.32211
2.82,130.82169
2.825,125.57487
2.83,117.50174
2.835,106.88321
2.84,94.38299
2.845,80.84559
2.85,67.0381
2.855,53.417
2.86,40.02017
2.865,26.53839
2.87,12.51168
2.875,-2.41944
2.88,-18.35255
2.885,-35.20157
2.89,-52.90048
2.895,-71.4213
2.9,-90.49712
2.905,-109.33589
2.91,-126.718
2.915,-141.37708
2.92,-152.15421
2.925,-157.77605
2.93,-156.69534
2.935,-147.35208
2.94,-128.75466
2.945,-101.0448
2.95,-65.7503
2.955,-25.69399
2.96,15.6555
2.965,55.11129
2.97,90.00359
2.975,118.30833
2.98,139.40794
2.985,154.12335
2.99,163.70205
2.995,169.23008
3,171.71448
3.005,172.22381
3.01,171.72511
3.015,170.74185
3.02,169.48678
3.025,168.32845
3.03,167.89427
3.035,168.79459
3.04,171.28628
3.045,175.07564
3.05,179.28538
3.055,182.55488
3.06,183.50931
3.065,181.49928
3.07,176.80496
3.075,170.15781
3.08,162.26992
3.085,153.6134
3.09,144.4035
3.095,134.79196
3.1,125.06195
3.105,115.60669
3.11,106.70958
3.115,98.3784
3.12,90.50895
3.125,83.1701
3.13,76.50295
3.135,70.43247
3.14,64.72552
3.145,59.19127
3.15,53.74072
3.155,48.55196
3.16,44.27624
3.165,41.90215
3.17,42.38009
3.175,46.2487
3.18,53.27907
3.185,62.31585
3.19,71.61448
3.195,79.59684
3.2,85.44997
3.205,89.09019
3.21,90.7074
3.215,90.41942
3.22,88.28469
3.225,84.59106
3.23,79.99288
3.235,75.27328
3.24,71.05032
3.245,67.61876
3.25,64.88575
3.255,62.35599
3.26,59.18241
3.265,54.44843
3.27,47.67035
3.275,39.15282
3.28,29.87791
3.285,21.05802
3.29,13.75708
3.295,8.68153
3.3,6.03708
3.305,5.53681
3.31,6.58148
3.315,8.45842
3.32,10.47966
3.325,12.08852
3.33,12.93688
3.335,12.86873
3.34,11.85598
3.345,10.01414
3.35,7.67218
3.355,5.37568
3.36,3.75923
3.365,3.25271
3.37,3.80358
3.375,5.03037
3.38,6.65278
3.385,8.57524
3.39,10.62375
3.395,12.37976
3.4,13.3267
3.405,13.11585
3.41,11.56841
3.415,8.54932
3.42,4.07129
3.425,-1.56081
3.43,-7.83306
3.435,-14.29166
3.44,-20.8646
3.445,-28.00011
3.45,-36.41464
3.455,-46.58144
3.46,-58.37071
3.465,-71.0362
3.47,-83.45252
3.475,-94.59176
3.48,-103.97723
3.485,-111.5312
3.49,-117.07754
3.495,-120.31562
3.5,-121.12449
3.505,-119.67517
3.51,-116.33376
3.515,-111.54771
3.52,-105.82479
3.525,-99.60986
3.53,-93.02337
3.535,-85.8738
3.54,-78.0082
3.545,-69.56549
3.55,-60.98283
3.555,-52.93838
3.56,-46.25369
3.565,-41.72634
3.57,-40.00037
3.575,-41.42035
3.58,-45.80277
3.585,-52.42643
3.59,-60.33039
3.595,-68.60341
3.6,-76.52213
3.605,-83.56508
3.61,-89.40843
3.615,-93.9646
3.62,-97.30974
3.625,-99.53809
3.63,-100.79219
3.635,-101.45268
3.64,-102.2921
3.645,-104.41413
3.65,-108.88538
3.655,-116.2291
3.66,-126.10873
3.665,-137.41427
3.67,-148.69377
3.675,-158.61718
3.68,-166.2091
3.685,-170.95796
3.69,-172.89375
3.695,-172.3763
3.7,-169.6195
3.705,-164.39442
3.71,-156.24596
3.715,-145.12281
3.72,-131.72006
3.725,-117.12937
3.73,-102.27419
3.735,-87.54525
3.74,-72.66487
3.745,-56.91558
3.75,-39.77253
3.755,-21.48543
3.76,-3.0598
3.765,14.43136
3.77,30.4665
3.775,44.85769
3.78,57.25494
3.785,67.21388
3.79,74.55181
3.795,79.50999
3.8,82.64815
3.805,84.49567
3.81,85.226
3.815,84.72462
3.82,83.0216
3.825,80.68617
3.83,78.73724
3.835,78.09679
3.84,79.188
3.845,81.87889
3.85,85.46737
3.855,88.85293
3.86,91.0576
3.865,91.63477
3.87,90.63242
3.875,88.27004
3.88,84.6529
3.885,79.79103
3.89,73.85553
3.895,67.38115
3.9,61.17544
3.905,55.93576
3.91,51.91948
3.915,48.9893
3.92,46.89054
3.925,45.30801
3.93,43.76198
3.935,41.78789
3.94,39.14644
3.945,35.65338
3.95,31.01409
3.955,24.93818
3.96,17.20328
3.965,7.6937
3.97,-3.33609
3.975,-15.1073
3.98,-26.54175
3.985,-36.60439
3.99,-44.57897
3.995,-50.241
4,-53.92438
4.005,-56.51718
4.01,-59.22705
4.015,-63.07784
4.02,-68.48446
4.025,-75.13261
4.03,-82.13819
4.035,-88.44976
4.04,-93.2547
4.045,-96.04765
4.05,-96.55213
4.055,-94.77948
4.06,-90.88694
4.065,-84.85828
4.07,-76.59717
4.075,-66.33394
4.08,-54.79372
4.085,-42.95196
4.09,-31.66454
4.095,-21.61108
4.1,-13.42508
4.105,-7.61884
4.11,-4.40679
4.115,-3.60279
4.12,-4.59945
4.125,-6.49043
4.13,-8.33755
4.135,-9.50919
4.14,-9.89985
4.145,-9.80175
4.15,-9.50515
4.155,-8.93427
4.16,-7.56255
4.165,-4.67413
4.17,0.20945
4.175,6.97498
4.18,14.81252
4.185,22.51593
4.19,29.04486
4.195,33.92098
4.2,37.23491
4.205,39.35776
4.21,40.63189
4.215,41.27771
4.22,41.38077
4.225,40.8162
4.23,39.29227
4.235,36.57526
4.24,32.71066
4.245,28.0899
4.25,23.34943
4.255,19.13865
4.26,15.84435
4.265,13.45561
4.27,11.6648
4.275,10.08839
4.28,8.40415
4.285,6.36525
4.29,3.83128
4.295,0.82428
4.3,-2.46986
4.305,-5.66555
4.31,-8.14603
4.315,-9.2961
4.32,-8.82183
4.325,-6.73751
4.33,-3.29078
4.335,0.8867
4.34,4.9314
4.345,8.29797
4.35,10.98655
4.355,13.25512
4.36,15.20244
4.365,16.49637
4.37,16.36598
4.375,13.85258
4.38,8.28702
4.385,-0.16508
4.39,-10.31644
4.395,-20.30083
4.4,-28.20851
4.405,-32.77777
4.41,-33.80876
4.415,-32.04581
4.42,-28.77538
4.425,-25.46108
4.43,-23.42484
4.435,-23.59093
4.44,-26.33245
4.445,-31.43014
4.45,-38.31132
4.455,-46.36823
4.46,-54.9184
4.465,-63.1583
4.47,-70.46766
4.475,-76.55977
4.48,-81.31591
4.485,-84.75169
