Time [sec],Acceleration [cm/sec2]
6.29,0.02315
6.3,0.02303
6.31,0.00829
6.32,0.01721
6.33,0.03855
6.34,0.02787
6.35,0.01101
6.36,0.01641
6.37,-0.00104
6.38,-0.02337
6.39,-0.01001
6.4,-0.0163
6.41,-0.03542
6.42,-0.0185
6.43,-0.00682
6.44,-0.00976
6.45,-0.00395
6.46,-0.00073
6.47,-0.00335
6.48,-0.01277
6.49,-0.01287
6.5,-0.00444
6.51,-0.00816
6.52,-0.00182
6.53,-0.00515
6.54,-0.03645
6.55,-0.02491
6.56,0.00474
6.57,-0.01986
6.58,-0.02526
6.59,0.00346
6.6,-0.00917
6.61,-0.01746
6.62,-0.0022
6.63,-0.00792
6.64,0.00084
6.65,0.01519
6.66,0.00597
6.67,0.01375
6.68,0.02022
6.69,0.01115
6.7,0.02371
6.71,0.02666
6.72,0.01458
6.73,0.02287
6.74,0.02038
6.75,0.00434
6.76,0.00407
6.77,0.00976
6.78,0.01627
6.79,0.0097
6.8,-0.01303
6.81,-0.01531
6.82,-0.00434
6.83,-0.00601
6.84,0.01052
6.85,0.04577
6.86,0.03254
6.87,-0.01581
6.88,-0.01117
6.89,0.00536
6.9,-0.02583
6.91,-0.01916
6.92,0.01905
6.93,0.00765
6.94,-0.00097
6.95,0.01135
6.96,0.00194
6.97,-0.0028
6.98,0.01436
6.99,0.02303
7,-0.0005
7.01,-0.01135
7.02,0.01202
7.03,-0.00186
7.04,-0.02058
7.05,0.01308
7.06,0.02734
7.07,0.01215
7.08,-0.00216
7.09,-0.01251
7.1,0.0136
7.11,0.02127
7.12,-0.01571
7.13,-0.00714
7.14,0.00835
7.15,-0.01519
7.16,0.00012
7.17,0.01943
7.18,-0.00327
7.19,-0.00639
7.2,0.00498
7.21,0.00377
7.22,-0.0048
7.23,-0.01608
7.24,-0.00597
7.25,0.00847
7.26,0.00634
7.27,0.00336
7.28,-0.00702
7.29,-0.01419
7.3,-0.00655
7.31,-0.00123
7.32,0.01462
7.33,0.02576
7.34,-0.00524
7.35,-0.02055
7.36,0.01006
7.37,0.01438
7.38,-0.00106
7.39,0.00762
7.4,0.00901
7.41,0.00569
7.42,0.01769
7.43,0.01052
7.44,-0.01082
7.45,-0.0014
7.46,0.01247
7.47,-0.00511
7.48,-0.00545
7.49,0.01277
7.5,-0.00328
7.51,-0.00705
7.52,0.01647
7.53,0.00692
7.54,-0.00412
7.55,-0.001
7.56,-0.00843
7.57,0.01721
7.58,0.0433
7.59,0.0104
7.6,-0.00551
7.61,0.02187
7.62,0.01321
7.63,-0.01468
7.64,0.00012
7.65,0.01356
7.66,-0.00657
7.67,0.00208
7.68,0.03851
7.69,0.02933
7.7,-0.00283
7.71,0.00241
7.72,0.01529
7.73,0.01335
7.74,0.00906
7.75,-0.00667
7.76,-0.00458
7.77,0.01294
7.78,-0.00685
7.79,-0.02045
7.8,-0.00322
7.81,-0.00809
7.82,-0.01381
7.83,-0.00207
7.84,0.00607
7.85,0.0191
7.86,0.0119
7.87,-0.01271
7.88,0.00254
7.89,0.02643
7.9,0.00728
7.91,-0.01231
7.92,0.00462
7.93,0.02095
7.94,-0.00076
7.95,-0.01599
7.96,0.01274
7.97,0.00734
7.98,-0.03582
7.99,-0.01798
8,0.01026
8.01,-0.00599
8.02,-0.00887
8.03,-0.01656
8.04,-0.02278
8.05,0.00027
8.06,-0.00677
8.07,-0.01783
8.08,-0.00273
8.09,-0.00686
8.1,-0.00324
8.11,-0.00066
8.12,-0.02383
8.13,-0.00879
8.14,0.00723
8.15,-0.02669
8.16,-0.01922
8.17,0.01884
8.18,0.00465
8.19,-0.01362
8.2,-0.00541
8.21,0.00664
8.22,0.02417
8.23,0.01969
8.24,-0.01455
8.25,-0.0367
8.26,-0.01116
8.27,0.0397
8.28,0.03485
8.29,-0.00612
8.3,0.0015
8.31,0.01496
8.32,-0.00179
8.33,-0.00753
8.34,-0.00714
8.35,0.00114
8.36,0.0111
8.37,-0.00865
8.38,-0.01783
8.39,-0.00367
8.4,-0.00222
8.41,0.01628
8.42,0.04012
8.43,0.01052
8.44,-0.01957
8.45,0.0001
8.46,-0.00526
8.47,-0.05108
8.48,-0.04108
8.49,0.00006
8.5,-0.0228
8.51,-0.02709
8.52,0.03673
8.53,0.04871
8.54,0.0227
8.55,0.02075
8.56,-0.01582
8.57,-0.06167
8.58,-0.05456
8.59,-0.01837
8.6,0.01818
8.61,0.03208
8.62,0.0114
8.63,-0.01622
8.64,-0.01427
8.65,0.00152
8.66,0.00562
8.67,0.02021
8.68,0.02291
8.69,-0.00925
8.7,-0.0163
8.71,0.00885
8.72,0.00923
8.73,-0.01104
8.74,-0.01418
8.75,-0.00634
8.76,-0.00883
8.77,-0.01401
8.78,-0.01732
8.79,-0.01263
8.8,0.00564
8.81,0.00359
8.82,-0.00301
8.83,0.02146
8.84,0.0153
8.85,-0.01639
8.86,0.00427
8.87,0.03114
8.88,0.02138
8.89,0.01602
8.9,0.01038
8.91,-0.0025
8.92,-0.00884
8.93,-0.01734
8.94,-0.00486
8.95,0.01907
8.96,0.00633
8.97,-0.005
8.98,-0.00418
8.99,-0.03396
9,-0.0548
9.01,-0.03785
9.02,-0.00938
9.03,0.00179
9.04,-0.00975
9.05,0.00342
9.06,0.02969
9.07,0.01668
9.08,-0.01138
9.09,-0.02538
9.1,-0.01862
9.11,-0.01011
9.12,-0.01416
9.13,0.00177
9.14,0.0073
9.15,-0.01043
9.16,-0.00595
9.17,-0.01909
9.18,-0.03708
9.19,-0.01481
9.2,-0.00839
9.21,-0.01477
9.22,-0.017
9.23,-0.02511
9.24,0.00158
9.25,0.02122
9.26,-0.00004
9.27,-0.0002
9.28,-0.00047
9.29,-0.0178
9.3,-0.00842
9.31,-0.00093
9.32,-0.00092
9.33,0.00962
9.34,-0.00279
9.35,-0.00927
9.36,-0.00333
9.37,-0.03509
9.38,-0.03893
9.39,0.00527
9.4,0.01306
9.41,0.00851
9.42,0.00499
9.43,-0.0167
9.44,0.00148
9.45,0.02395
9.46,0.01221
9.47,0.02071
9.48,0.0117
9.49,-0.01886
9.5,-0.00707
9.51,0.0091
9.52,0.00394
9.53,-0.00233
9.54,0.00398
9.55,0.03139
9.56,0.02004
9.57,-0.02312
9.58,-0.01635
9.59,-0.00828
9.6,-0.02224
9.61,-0.00744
9.62,-0.01206
9.63,-0.01801
9.64,0.02018
9.65,0.00891
9.66,-0.02263
9.67,0.01666
9.68,0.02369
9.69,-0.02479
9.7,-0.02404
9.71,0.00102
9.72,0.01697
9.73,0.02563
9.74,-0.00869
9.75,-0.03348
9.76,-0.00554
9.77,0.01207
9.78,0.0065
9.79,0.00562
9.8,0.00305
9.81,-0.00669
9.82,-0.01664
9.83,-0.01853
9.84,-0.00679
9.85,0.02006
9.86,0.02668
9.87,-0.01175
9.88,-0.03229
9.89,-0.00919
9.9,-0.00174
9.91,-0.01243
9.92,-0.00661
9.93,0.00651
9.94,0.01028
9.95,0.01214
9.96,0.03064
9.97,0.0411
9.98,0.00641
9.99,-0.02149
10,-0.0075
10.01,-0.00511
10.02,-0.01669
10.03,-0.02321
10.04,-0.03479
10.05,-0.01942
10.06,-0.00077
10.07,-0.03263
10.08,-0.03368
10.09,0.02709
10.1,0.0349
10.11,-0.00283
10.12,-0.00452
10.13,-0.01024
10.14,-0.02402
10.15,-0.01021
10.16,-0.028
10.17,-0.04753
10.18,0.0068
10.19,0.03719
10.2,0.00254
10.21,-0.00486
10.22,0.00006
10.23,-0.01165
10.24,0.00565
10.25,0.02301
10.26,-0.00281
10.27,-0.01452
10.28,0.0172
10.29,0.01908
10.3,-0.01735
10.31,-0.01625
10.32,0.00003
10.33,-0.0083
10.34,0.00815
10.35,0.04114
10.36,0.03655
10.37,0.00426
10.38,-0.01668
10.39,-0.01064
10.4,-0.00462
10.41,-0.01107
10.42,-0.00594
10.43,0.0089
10.44,0.01588
10.45,-0.00895
10.46,-0.05318
10.47,-0.03593
10.48,0.02357
10.49,0.02871
10.5,0.01477
10.51,0.02829
10.52,0.03524
10.53,0.03511
10.54,0.02001
10.55,-0.00917
10.56,-0.00038
10.57,0.02287
10.58,-0.00253
10.59,-0.02962
10.6,0.00311
10.61,0.03217
10.62,0.00197
10.63,-0.02996
10.64,-0.0252
10.65,-0.00529
10.66,0.01313
10.67,0.02224
10.68,0.02086
10.69,0.00562
10.7,-0.01296
10.71,-0.01188
10.72,-0.0056
10.73,-0.00673
10.74,0.00033
10.75,-0.00053
10.76,-0.0116
10.77,0.00251
10.78,0.01609
10.79,0.00011
10.8,-0.00656
10.81,0.00119
10.82,-0.00318
10.83,-0.00866
10.84,0.00306
10.85,0.01713
10.86,0.01838
10.87,0.02006
10.88,0.0121
10.89,-0.00178
10.9,0.00485
10.91,0.00119
10.92,-0.00207
10.93,0.02316
10.94,0.01077
10.95,-0.02877
10.96,-0.01175
10.97,0.02543
10.98,0.01664
10.99,-0.00008
11,0.01998
11.01,0.03249
11.02,0.02021
11.03,0.02952
11.04,0.03027
11.05,0.00342
11.06,0.01025
11.07,0.0177
11.08,-0.01115
11.09,-0.00405
11.1,0.01664
11.11,-0.00618
11.12,-0.00539
11.13,0.01814
11.14,0.00554
11.15,-0.00231
11.16,-0.00099
11.17,-0.015
11.18,-0.00645
11.19,0.01612
11.2,0.03299
11.21,0.03998
11.22,0.01
11.23,-0.00786
11.24,0.01304
11.25,0.00974
11.26,-0.00297
11.27,-0.00259
11.28,-0.01333
11.29,-0.011
11.3,-0.00366
11.31,-0.01204
11.32,-0.00914
11.33,-0.00592
11.34,-0.00814
11.35,0.00518
11.36,0.00901
11.37,-0.00863
11.38,-0.01447
11.39,-0.00308
11.4,0.00569
11.41,0.00581
11.42,-0.00595
11.43,-0.01511
11.44,-0.00411
11.45,0.00721
11.46,0.00512
11.47,-0.00274
11.48,-0.00145
11.49,0.01223
11.5,0.00945
11.51,0.00136
11.52,0.01268
11.53,0.01789
11.54,0.01057
11.55,0.00372
11.56,0.00131
11.57,-0.00327
11.58,-0.01426
11.59,-0.00991
11.6,-0.00382
11.61,-0.00883
11.62,0.00416
11.63,0.01076
11.64,-0.00935
11.65,-0.01163
11.66,0.00797
11.67,0.01225
11.68,0.00707
11.69,0.01594
11.7,0.01606
11.71,0.00325
11.72,0.01463
11.73,0.01601
11.74,-0.0149
11.75,-0.0125
11.76,0.01213
11.77,0.00593
11.78,-0.00577
11.79,0.00441
11.8,0.0251
11.81,0.02829
11.82,0.01446
11.83,0.00882
11.84,0.0049
11.85,0.00143
11.86,-0.00315
11.87,-0.01125
11.88,0.00382
11.89,0.01628
11.9,0.00596
11.91,0.01775
11.92,0.02815
11.93,0.00591
11.94,0.00275
11.95,0.02096
11.96,0.00765
11.97,-0.02391
11.98,-0.01687
11.99,0.01417
12,0.00902
12.01,-0.016
12.02,-0.01778
12.03,0.00318
12.04,0.02627
12.05,0.01814
12.06,0.01099
12.07,0.03864
12.08,0.02729
12.09,-0.01762
12.1,-0.01556
12.11,-0.00465
12.12,-0.01778
12.13,-0.00721
12.14,0.0002
12.15,-0.03279
12.16,-0.02523
12.17,0.02595
12.18,0.02879
12.19,0.02765
12.2,0.05118
12.21,0.04133
12.22,0.01545
12.23,-0.02329
12.24,-0.04818
12.25,-0.00417
12.26,0.0305
12.27,0.00691
12.28,-0.01424
12.29,-0.00911
12.3,0.01937
12.31,0.09516
12.32,0.0813
12.33,-0.1959
12.34,-0.20257
12.35,0.28599
12.36,0.23237
12.37,-0.18805
12.38,-0.01894
12.39,0.03528
12.4,-0.10064
12.41,0.1031
12.42,0.01443
12.43,-0.11275
12.44,0.0706
12.45,-0.01352
12.46,-0.04062
12.47,0.14092
12.48,0.08494
12.49,-0.03098
12.5,-0.07704
12.51,-0.04126
12.52,0.04818
12.53,0.03041
12.54,0.06974
12.55,0.04747
12.56,-0.1113
12.57,-0.02541
12.58,0.04506
12.59,-0.06881
12.6,-0.00668
12.61,0.00999
12.62,-0.06793
12.63,0.04253
12.64,0.07636
12.65,-0.01854
12.66,-0.0226
12.67,-0.03644
12.68,-0.03053
12.69,0.00999
12.7,-0.05873
12.71,-0.09494
12.72,-0.01746
12.73,0.0215
12.74,0.00982
12.75,0.01133
12.76,0.0388
12.77,0.02479
12.78,-0.06703
12.79,-0.08272
12.8,0.00956
12.81,0.06513
12.82,0.07779
12.83,0.02511
12.84,-0.06926
12.85,-0.01549
12.86,0.07156
12.87,0.01241
12.88,0.00336
12.89,0.07888
12.9,0.04862
12.91,-0.03629
12.92,-0.03096
12.93,0.02281
12.94,-0.00996
12.95,-0.0445
12.96,0.0484
12.97,0.07526
12.98,-0.01001
12.99,-0.02349
13,-0.03146
13.01,-0.01571
13.02,0.07083
13.03,0.01781
13.04,-0.06674
13.05,-0.02333
13.06,-0.01833
13.07,0.00669
13.08,0.0742
13.09,0.0469
13.1,0.01248
13.11,-0.02811
13.12,-0.06224
13.13,0.00816
13.14,0.04961
13.15,0.02046
13.16,-0.01409
13.17,-0.05686
13.18,-0.04366
13.19,-0.02052
13.2,-0.02593
13.21,0.02566
13.22,0.06148
13.23,0.01528
13.24,-0.02899
13.25,-0.02952
13.26,0.00021
13.27,0.02552
13.28,0.02555
13.29,0.02017
13.3,0.00825
13.31,-0.02924
13.32,-0.05681
13.33,-0.03407
13.34,-0.00942
13.35,-0.00062
13.36,0.01996
13.37,0.02444
13.38,0.02491
13.39,0.0086
13.4,-0.05765
13.41,-0.06591
13.42,0.00474
13.43,0.0365
13.44,0.03143
13.45,0.02391
13.46,-0.00222
13.47,-0.02736
13.48,-0.03065
13.49,0.00911
13.5,0.07853
13.51,0.08487
13.52,0.01072
13.53,-0.05547
13.54,-0.06275
13.55,-0.00299
13.56,0.07527
13.57,0.07381
13.58,0.01235
13.59,-0.05687
13.6,-0.12459
13.61,-0.04206
13.62,0.12238
13.63,0.06123
13.64,-0.0581
13.65,-0.01066
13.66,0.01252
13.67,-0.02369
13.68,-0.08368
13.69,-0.152
13.7,-0.03801
13.71,0.14491
13.72,0.14817
13.73,0.05908
13.74,-0.04197
13.75,-0.13067
13.76,-0.10162
13.77,0.03346
13.78,0.12752
13.79,0.06236
13.8,-0.06334
13.81,-0.09415
13.82,-0.07607
13.83,-0.01137
13.84,0.10208
13.85,0.09873
13.86,0.00221
13.87,-0.05613
13.88,-0.07715
13.89,-0.00977
13.9,0.06761
13.91,0.00634
13.92,-0.04651
13.93,-0.00609
13.94,0.02759
13.95,0.05875
13.96,0.03747
13.97,-0.04096
13.98,-0.03751
13.99,-0.0031
14,-0.0127
14.01,0.0117
14.02,0.04096
14.03,0.01974
14.04,-0.01203
14.05,-0.01698
14.06,0.0359
14.07,0.09185
14.08,0.0499
14.09,-0.04115
14.1,-0.06141
14.11,0.02191
14.12,0.11896
14.13,0.09758
14.14,-0.01696
14.15,-0.09228
14.16,-0.07438
14.17,0.00874
14.18,0.06335
14.19,0.03259
14.2,-0.03072
14.21,-0.05901
14.22,-0.01805
14.23,0.05135
14.24,0.07096
14.25,0.03351
14.26,-0.01709
14.27,-0.03619
14.28,-0.02318
14.29,0.01398
14.3,0.08315
14.31,0.0983
14.32,0.01941
14.33,-0.04311
14.34,-0.05739
14.35,-0.02832
14.36,0.05294
14.37,0.08515
14.38,0.05115
14.39,0.01493
14.4,-0.04547
14.41,-0.07901
14.42,-0.03452
14.43,0.00766
14.44,0.02085
14.45,0.02184
14.46,-0.00524
14.47,-0.02336
14.48,-0.01636
14.49,-0.01783
14.5,-0.00172
14.51,0.02128
14.52,0.00495
14.53,-0.00272
14.54,0.00107
14.55,-0.01876
14.56,-0.02874
14.57,-0.04058
14.58,-0.03506
14.59,0.01334
14.6,0.01423
14.61,0.00295
14.62,0.04178
14.63,0.01603
14.64,-0.04516
