Time [sec],Acceleration [cm/sec2]
3.21,0.01297
3.22,0.01169
3.23,0.00956
3.24,0.01017
3.25,0.00452
3.26,-0.0031
3.27,-0.01053
3.28,-0.0146
3.29,0.00035
3.3,0.01079
3.31,-0.00428
3.32,0.00062
3.33,0.02901
3.34,0.03369
3.35,0.01997
3.36,0.00611
3.37,0.00015
3.38,0.00785
3.39,0.00827
3.4,0.00353
3.41,0.00986
3.42,0.01546
3.43,0.01395
3.44,-0.00101
3.45,-0.01537
3.46,0.00461
3.47,0.02681
3.48,0.02001
3.49,0.02136
3.5,0.02456
3.51,0.00821
3.52,0.01251
3.53,0.02806
3.54,0.01869
3.55,0.0145
3.56,0.01317
3.57,-0.00647
3.58,-0.01231
3.59,0.00252
3.6,0.01856
3.61,0.01931
3.62,0.00696
3.63,0.01603
3.64,0.02226
3.65,0.00415
3.66,0.00696
3.67,0.00592
3.68,-0.01368
3.69,0.00708
3.7,0.02786
3.71,-0.00197
3.72,-0.00435
3.73,0.03291
3.74,0.02449
3.75,0.00661
3.76,0.02083
3.77,0.00327
3.78,-0.01165
3.79,0.00877
3.8,0.00219
3.81,0.00034
3.82,0.02841
3.83,0.03088
3.84,0.01597
3.85,0.0209
3.86,0.03098
3.87,0.01528
3.88,-0.00448
3.89,0.00398
3.9,0.01619
3.91,0.01436
3.92,0.00434
3.93,-0.00329
3.94,0.00045
3.95,-0.00979
3.96,-0.0306
3.97,-0.02545
3.98,-0.01005
3.99,-0.00623
4,-0.00085
4.01,0.00842
4.02,0.01744
4.03,0.02782
4.04,0.02133
4.05,0.00389
4.06,0.0242
4.07,0.0514
4.08,0.01778
4.09,-0.02225
4.1,-0.0082
4.11,0.02195
4.12,0.03689
4.13,0.03285
4.14,0.01994
4.15,0.02413
4.16,0.02498
4.17,0.00483
4.18,0.00914
4.19,0.02574
4.2,0.00304
4.21,-0.01786
4.22,-0.00623
4.23,0.00438
4.24,0.01076
4.25,0.01868
4.26,0.02223
4.27,0.02111
4.28,0.01257
4.29,-0.00172
4.3,-0.0022
4.31,0.02241
4.32,0.02993
4.33,0.01398
4.34,0.02031
4.35,0.02535
4.36,0.01362
4.37,0.00958
4.38,0.00914
4.39,0.02989
4.4,0.04397
4.41,0.00704
4.42,-0.0115
4.43,0.00473
4.44,0.00494
4.45,0.01572
4.46,0.01603
4.47,-0.01889
4.48,-0.02079
4.49,0.00674
4.5,0.00567
4.51,-0.00587
4.52,-0.00201
4.53,-0.00073
4.54,-0.01305
4.55,-0.00982
4.56,0.0097
4.57,0.00567
4.58,-0.0092
4.59,-0.0096
4.6,0.00114
4.61,-0.00245
4.62,-0.02227
4.63,-0.00497
4.64,0.01888
4.65,-0.00941
4.66,-0.02096
4.67,-0.00103
4.68,-0.0092
4.69,-0.01374
4.7,-0.00439
4.71,-0.00772
4.72,-0.00048
4.73,-0.00226
4.74,-0.02545
4.75,-0.01433
4.76,0.01418
4.77,0.00319
4.78,-0.02129
4.79,-0.01482
4.8,0.00736
4.81,-0.00032
4.82,-0.02278
4.83,-0.02408
4.84,-0.03231
4.85,-0.02908
4.86,0.01342
4.87,0.02434
4.88,-0.01063
4.89,-0.02445
4.9,0.00306
4.91,0.03191
4.92,0.01821
4.93,-0.0142
4.94,-0.02698
4.95,-0.02064
4.96,0.00405
4.97,0.01674
4.98,0.00593
4.99,0.01295
5,0.0175
5.01,-0.0007
5.02,0.00358
5.03,0.00984
5.04,-0.00762
5.05,-0.0011
5.06,0.01514
5.07,0.00812
5.08,0.01247
5.09,0.01105
5.1,-0.01923
5.11,-0.00395
5.12,0.04323
5.13,0.01681
5.14,-0.02716
5.15,-0.00885
5.16,0.00219
5.17,-0.00276
5.18,0.0094
5.19,-0.00466
5.2,-0.01648
5.21,0.00862
5.22,0.00988
5.23,-0.01487
5.24,-0.01889
5.25,0.0064
5.26,0.03966
5.27,0.03004
5.28,-0.0066
5.29,-0.01062
5.3,-0.00366
5.31,0.00114
5.32,0.01281
5.33,0.00644
5.34,0.00202
5.35,0.01032
5.36,0.00554
5.37,0.00457
5.38,0.0089
5.39,0.00495
5.4,0.00621
5.41,0.0076
5.42,0.00517
5.43,0.00668
5.44,0.00346
5.45,-0.00729
5.46,-0.01008
5.47,0.00434
5.48,0.00982
5.49,-0.01209
5.5,-0.02548
5.51,-0.00872
5.52,0.00737
5.53,0.00005
5.54,-0.00056
5.55,0.02177
5.56,0.01682
5.57,-0.00486
5.58,0.00766
5.59,0.01549
5.6,0.01386
5.61,0.02859
5.62,0.02639
5.63,0.02627
5.64,0.03339
5.65,0.01917
5.66,0.02744
5.67,0.03286
5.68,-0.00405
5.69,-0.01716
5.7,-0.01079
5.71,0.00099
5.72,0.04018
5.73,0.03679
5.74,0.00934
5.75,0.03081
5.76,0.02013
5.77,-0.02103
5.78,-0.00219
5.79,0.00395
5.8,-0.03345
5.81,-0.0295
5.82,-0.00908
5.83,0.0016
5.84,0.02791
5.85,0.02534
5.86,-0.00209
5.87,-0.008
5.88,-0.0069
5.89,0.00673
5.9,0.0305
5.91,0.03644
5.92,0.0317
5.93,0.00903
5.94,-0.01476
5.95,0.00224
5.96,0.0141
5.97,-0.01031
5.98,-0.0156
5.99,-0.00031
6,0.00708
6.01,0.0185
6.02,0.01251
6.03,-0.01111
6.04,0.00233
6.05,0.02957
6.06,0.01782
6.07,-0.00856
6.08,-0.01003
6.09,0.01594
6.1,0.02494
6.11,0.01049
6.12,0.01641
6.13,0.00409
6.14,-0.01865
6.15,0.01904
6.16,0.03025
6.17,-0.02708
6.18,-0.03331
6.19,0.01118
6.2,0.01425
6.21,-0.01274
6.22,-0.01795
6.23,-0.0199
6.24,-0.03588
6.25,-0.01981
6.26,0.00336
6.27,-0.01693
6.28,-0.00698
6.29,0.03327
6.3,0.01024
6.31,-0.01769
6.32,0.00935
6.33,0.02398
6.34,0.00674
6.35,-0.00496
6.36,0.01591
6.37,0.04475
6.38,0.02763
6.39,0.00305
6.4,-0.00257
6.41,-0.0246
6.42,-0.01992
6.43,0.00455
6.44,-0.01037
6.45,-0.0115
6.46,0.01428
6.47,0.01868
6.48,0.01455
6.49,0.01591
6.5,0.02096
6.51,0.01304
6.52,-0.00189
6.53,0.00821
6.54,0.01179
6.55,0.00198
6.56,0.01188
6.57,0.0213
6.58,0.02011
6.59,0.00774
6.6,-0.00977
6.61,0.007
6.62,0.03789
6.63,0.02814
6.64,0.00049
6.65,0.00197
6.66,0.01249
6.67,0.00593
6.68,0.00797
6.69,0.02226
6.7,0.02199
6.71,0.00507
6.72,-0.00863
6.73,0.00108
6.74,0.01385
6.75,0.00538
6.76,0.00013
6.77,0.00019
6.78,-0.00064
6.79,0.01115
6.8,0.01367
6.81,0.01437
6.82,0.02839
6.83,0.01642
6.84,-0.01267
6.85,-0.02057
6.86,-0.00115
6.87,0.0228
6.88,0.02567
6.89,0.04161
6.9,0.04846
6.91,0.0026
6.92,-0.00781
6.93,0.0185
6.94,0.0053
6.95,-0.00441
6.96,-0.00696
6.97,-0.0075
6.98,0.01963
6.99,-0.00568
7,-0.04364
7.01,0.00713
7.02,0.02727
7.03,-0.00782
7.04,0.00368
7.05,0.00156
7.06,-0.02056
7.07,-0.00188
7.08,0.00888
7.09,0.00263
7.1,-0.00035
7.11,-0.00221
7.12,0.01109
7.13,0.01055
7.14,0.00031
7.15,0.01277
7.16,0.02112
7.17,0.01982
7.18,0.01106
7.19,-0.00123
7.2,0.00466
7.21,-0.00231
7.22,-0.01744
7.23,-0.00605
7.24,-0.00174
7.25,-0.00023
7.26,0.01351
7.27,0.01002
7.28,0.01525
7.29,0.03053
7.3,0.01705
7.31,-0.00109
7.32,-0.01586
7.33,-0.01562
7.34,0.02104
7.35,0.02021
7.36,-0.01683
7.37,-0.00038
7.38,0.01955
7.39,-0.00199
7.4,-0.00942
7.41,-0.00828
7.42,-0.01156
7.43,-0.0033
7.44,0.00432
7.45,0.00915
7.46,0.00525
7.47,-0.00583
7.48,0.00792
7.49,0.03595
7.5,0.02976
7.51,-0.00285
7.52,-0.00945
7.53,0.01268
7.54,0.03306
7.55,0.02628
7.56,-0.01412
7.57,-0.03144
7.58,-0.00742
7.59,-0.00489
7.6,-0.02238
7.61,-0.01264
7.62,0.00806
7.63,-0.00096
7.64,-0.01437
7.65,0.0054
7.66,0.01576
7.67,0.00187
7.68,0.00844
7.69,0.02032
7.7,0.00767
7.71,-0.00854
7.72,-0.00373
7.73,0.00196
7.74,-0.00984
7.75,-0.00297
7.76,0.00744
7.77,-0.00385
7.78,0.00165
7.79,-0.00827
7.8,-0.02116
7.81,0.02192
7.82,0.0259
7.83,-0.0105
7.84,0.01148
7.85,0.03111
7.86,0.02389
7.87,0.01545
7.88,-0.01272
7.89,-0.00109
7.9,0.03504
7.91,0.02263
7.92,0.01582
7.93,0.02415
7.94,0.00395
