Time [sec],Acceleration [cm/sec2]
1.7,-0.00071
1.71,-0.00092
1.72,-0.00076
1.73,-0.00032
1.74,-0.0003
1.75,-0.00057
1.76,-0.00077
1.77,-0.00083
1.78,-0.00085
1.79,-0.00063
1.8,-0.00051
1.81,-0.00078
1.82,-0.00013
1.83,0.00012
1.84,-0.00153
1.85,-0.00113
1.86,0.00135
1.87,0.00075
1.88,-0.00062
1.89,0.00074
1.9,0.00078
1.91,-0.00092
1.92,-0.00091
1.93,-0.00075
1.94,-0.00095
1.95,-0.00015
1.96,0.00009
1.97,-0.00027
1.98,-0.0002
1.99,-0.00064
2,-0.00109
2.01,-0.00071
2.02,-0.00031
2.03,0.0007
2.04,0.00181
2.05,-0.0002
2.06,-0.00254
2.07,-0.00085
2.08,0.00056
2.09,0.00049
2.1,0.00171
2.11,0.00085
2.12,-0.00072
2.13,-0.00001
2.14,-0.00042
2.15,0.00013
2.16,0.00223
2.17,0.0008
2.18,-0.00086
2.19,0.00081
2.2,0.00243
2.21,0.00218
2.22,0.00064
2.23,-0.00063
2.24,-0.00056
2.25,0.00005
2.26,0.00088
2.27,0.00124
2.28,0.00016
2.29,0.0002
2.3,0.00128
2.31,-0.00133
2.32,-0.00335
2.33,-0.00017
2.34,0.00063
2.35,-0.00133
2.36,-0.00035
2.37,0.00026
2.38,0.00023
2.39,0.0002
2.4,-0.00236
2.41,-0.00115
2.42,0.00427
2.43,0.00301
2.44,-0.00442
2.45,-0.0065
2.46,-0.00069
2.47,0.0016
2.48,-0.00151
2.49,0.00125
2.5,0.00547
2.51,0.004
2.52,0.00378
2.53,0.00385
2.54,-0.00011
2.55,-0.00168
2.56,0.00193
2.57,0.00295
2.58,-0.00096
2.59,-0.00127
2.6,0.00254
2.61,0.00303
2.62,0.00114
2.63,-0.00022
2.64,-0.00127
2.65,-0.00071
2.66,0.00038
2.67,0.00158
2.68,0.00272
2.69,-0.00018
2.7,-0.00319
2.71,-0.00304
2.72,-0.00353
2.73,0.0007
2.74,0.0057
2.75,0.00197
2.76,0.00192
2.77,0.00675
2.78,0.0025
2.79,-0.0038
2.8,0.00161
2.81,0.01301
2.82,0.01316
2.83,0.00486
2.84,0.00387
2.85,0.0072
2.86,0.00699
2.87,0.00122
2.88,-0.00301
2.89,0.0046
2.9,0.00998
2.91,0.00426
2.92,0.00334
2.93,0.00706
2.94,0.00152
2.95,-0.00613
2.96,0.00226
2.97,0.01298
2.98,0.0045
2.99,-0.00275
3,0.00448
3.01,0.00594
3.02,-0.00083
3.03,-0.00242
3.04,0.00118
3.05,0.00318
3.06,-0.00029
3.07,-0.00614
3.08,-0.00396
3.09,0.00107
3.1,-0.00494
3.11,-0.00603
3.12,0.00251
3.13,0.00273
3.14,0.01154
3.15,0.0239
3.16,0.01135
3.17,0.00449
3.18,0.01075
3.19,0.00456
3.2,0.00774
3.21,0.01253
3.22,0.00178
3.23,0.00492
3.24,0.01134
3.25,0.00785
3.26,0.00973
3.27,0.00845
3.28,0.0159
3.29,0.02854
3.3,0.01986
3.31,0.01533
3.32,0.01533
3.33,0.0107
3.34,0.02863
3.35,0.0349
3.36,0.02043
3.37,0.02271
3.38,0.00833
3.39,-0.00557
3.4,0.01536
3.41,0.01241
3.42,-0.00272
3.43,-0.00232
3.44,-0.01645
3.45,-0.00679
3.46,0.01739
3.47,0.00284
3.48,0.00192
3.49,0.02571
3.5,0.02509
3.51,0.0144
3.52,0.00438
3.53,0.00485
3.54,0.02953
3.55,0.03388
3.56,0.01281
3.57,0.00863
3.58,0.01077
3.59,0.00896
3.6,0.01331
3.61,0.01827
3.62,0.02204
3.63,0.01883
3.64,0.00956
3.65,0.00637
3.66,0.00259
3.67,0.00142
3.68,0.01779
3.69,0.02893
3.7,0.01916
3.71,0.01811
3.72,0.02286
3.73,0.00933
3.74,-0.00219
3.75,0.00387
3.76,0.01933
3.77,0.02651
3.78,0.00956
3.79,-0.00456
3.8,0.00487
3.81,0.01792
3.82,0.01607
3.83,-0.00207
3.84,-0.00676
3.85,0.00468
3.86,-0.00035
3.87,-0.00404
3.88,0.00022
3.89,-0.00923
3.9,-0.00281
3.91,0.02279
3.92,0.01746
3.93,-0.00746
3.94,-0.00529
3.95,0.00413
3.96,-0.00065
3.97,0.00962
3.98,0.02267
3.99,0.00659
4,0.00125
4.01,0.02448
4.02,0.01765
4.03,-0.01277
4.04,-0.01312
4.05,-0.00236
4.06,-0.00066
4.07,0.00436
4.08,0.01803
4.09,0.02929
4.1,0.01556
4.11,0.00682
4.12,0.00733
4.13,-0.0155
4.14,-0.00285
4.15,0.02854
4.16,0.00171
4.17,-0.0204
4.18,-0.00745
4.19,0.0147
4.2,0.0299
4.21,-0.0116
4.22,-0.0397
4.23,-0.00743
4.24,-0.00721
4.25,-0.00408
4.26,0.02525
4.27,0.00577
4.28,-0.01647
4.29,-0.02148
4.3,-0.02871
4.31,0.00091
4.32,0.01831
4.33,0.00106
4.34,-0.00165
4.35,-0.00631
4.36,-0.00202
4.37,0.02693
4.38,0.03683
4.39,0.01565
4.4,0.00124
4.41,0.01931
4.42,0.01942
4.43,-0.01357
4.44,-0.01446
4.45,-0.013
4.46,-0.03507
4.47,-0.00945
4.48,0.03197
4.49,0.01647
4.5,0.0001
4.51,0.01804
4.52,0.00381
4.53,-0.02994
4.54,-0.0094
4.55,0.0196
4.56,0.00518
4.57,-0.01099
4.58,-0.0176
4.59,-0.01422
4.6,0.00024
4.61,-0.00557
4.62,-0.01167
4.63,0.00286
4.64,0.01222
4.65,0.00097
4.66,-0.02506
4.67,-0.01872
4.68,0.00365
4.69,-0.01557
4.7,-0.00252
4.71,0.04527
4.72,0.02044
4.73,-0.01154
4.74,0.01318
4.75,0.01068
4.76,-0.01637
4.77,-0.01866
4.78,-0.0098
4.79,0.00822
4.8,0.01136
4.81,-0.00509
4.82,0.01526
4.83,0.04218
4.84,0.01413
4.85,-0.00564
4.86,0.02395
4.87,0.02831
4.88,-0.00122
4.89,-0.00718
4.9,0.00673
4.91,0.01992
4.92,0.0119
4.93,-0.01199
4.94,-0.00714
4.95,-0.00852
4.96,-0.0271
4.97,0.00612
4.98,0.0162
4.99,-0.03587
5,-0.01815
5.01,0.02819
5.02,0.01328
5.03,0.00726
5.04,0.00857
5.05,0.00052
5.06,0.01046
5.07,0.00721
5.08,0.00569
5.09,0.02344
5.1,0.02502
5.11,0.01667
5.12,0.00591
5.13,-0.01065
5.14,-0.01281
5.15,-0.00571
5.16,-0.00511
5.17,0.00279
5.18,0.00976
5.19,-0.00388
5.2,-0.0038
5.21,0.01085
5.22,-0.01162
5.23,-0.04453
5.24,-0.03718
5.25,-0.00646
5.26,0.01644
5.27,0.0189
5.28,0.00964
5.29,0.00991
5.3,0.02894
5.31,0.03557
5.32,0.01478
5.33,0.01059
5.34,0.00381
5.35,-0.02131
5.36,-0.00631
5.37,0.01355
5.38,0.00115
5.39,-0.00308
5.4,-0.00218
5.41,-0.00719
5.42,-0.01659
5.43,-0.00953
5.44,0.00765
5.45,-0.00589
5.46,0.00481
5.47,0.02504
5.48,-0.0114
5.49,-0.0019
5.5,0.0507
5.51,0.03504
5.52,-0.00264
5.53,-0.02045
5.54,-0.01115
5.55,0.03549
5.56,0.03433
5.57,-0.01175
5.58,0.00356
5.59,0.02484
5.6,-0.00825
5.61,0.00523
5.62,0.04262
5.63,0.01814
5.64,0.00939
5.65,0.01913
5.66,0.0009
5.67,0.01369
5.68,0.01532
5.69,-0.03035
5.7,-0.02797
5.71,0.01449
5.72,0.02709
5.73,0.01889
5.74,0.00146
5.75,-0.01743
5.76,-0.00293
5.77,0.02818
5.78,0.01509
5.79,-0.00673
5.8,0.01337
5.81,0.02772
5.82,0.02962
5.83,0.02479
5.84,-0.01372
5.85,-0.03373
5.86,-0.01417
5.87,0.00627
5.88,0.02378
5.89,0.01736
5.9,0.00838
5.91,0.02257
5.92,-0.00006
5.93,-0.02579
5.94,-0.00275
5.95,0.00032
5.96,-0.00099
5.97,0.02517
5.98,0.01115
5.99,-0.01796
6,-0.01279
6.01,-0.01773
6.02,-0.02435
6.03,0.00961
6.04,0.04155
6.05,0.01954
6.06,-0.02959
6.07,-0.04038
6.08,0.00401
6.09,0.03424
6.1,0.01153
6.11,0.00473
6.12,0.0167
6.13,-0.0066
6.14,-0.00735
6.15,0.01606
6.16,-0.01028
6.17,-0.03021
6.18,-0.00537
6.19,0.00626
6.2,-0.00434
6.21,-0.01358
6.22,-0.00609
6.23,0.01156
6.24,0.01807
6.25,0.00262
6.26,-0.03752
6.27,-0.04571
6.28,0.00611
6.29,0.02498
6.3,0.00081
6.31,0.01621
6.32,0.0308
6.33,0.00387
6.34,0.00172
6.35,0.01911
6.36,-0.00301
6.37,-0.02414
6.38,0.01544
6.39,0.05788
6.4,0.04389
6.41,0.01575
6.42,-0.00149
6.43,0.00633
6.44,0.03551
6.45,0.02145
6.46,-0.00514
6.47,-0.00305
6.48,-0.00924
6.49,0.00202
6.5,0.01774
6.51,0.00533
6.52,0.01379
6.53,0.01513
6.54,-0.01824
6.55,-0.02419
6.56,-0.00255
6.57,0.02025
6.58,0.03476
6.59,0.03147
6.6,0.02775
6.61,0.00223
6.62,-0.0278
6.63,-0.01289
6.64,-0.0219
6.65,-0.03855
6.66,0.01343
6.67,0.03355
6.68,-0.00273
6.69,-0.00987
6.7,-0.0088
6.71,-0.01057
6.72,-0.00552
6.73,-0.01011
6.74,-0.00884
6.75,-0.00063
6.76,0.00922
6.77,0.00271
6.78,-0.02848
6.79,-0.02032
6.8,0.00896
6.81,0.00094
6.82,0.00472
6.83,0.01021
6.84,-0.0153
6.85,-0.0257
6.86,-0.02153
6.87,-0.01499
6.88,-0.00799
6.89,0.00203
6.9,0.03921
6.91,0.0507
6.92,0.01738
6.93,-0.00915
6.94,-0.03611
6.95,-0.02635
6.96,0.0109
6.97,-0.003
6.98,0.00276
6.99,0.02508
7,-0.01775
7.01,-0.03172
7.02,-0.00273
7.03,-0.01104
7.04,-0.02105
7.05,-0.01282
7.06,-0.00533
7.07,-0.00571
7.08,-0.00945
7.09,0.00235
7.1,-0.00248
7.11,-0.02686
7.12,-0.01588
7.13,-0.00108
7.14,-0.01763
7.15,-0.00337
7.16,0.03086
7.17,0.01313
7.18,-0.00925
7.19,-0.00131
7.2,-0.01001
7.21,-0.01345
7.22,0.00016
7.23,-0.0003
7.24,-0.00375
7.25,-0.01053
7.26,-0.01553
7.27,-0.01389
7.28,-0.01297
7.29,0.01044
7.3,0.02583
7.31,0.00006
7.32,-0.02805
7.33,-0.03735
7.34,-0.01718
7.35,0.00152
7.36,-0.02137
7.37,-0.02801
7.38,-0.02245
7.39,-0.03945
7.4,0.00042
7.41,0.05436
7.42,0.026
7.43,0.01074
7.44,0.04263
7.45,0.03856
7.46,0.01247
7.47,-0.0065
7.48,-0.01336
7.49,0.00659
7.5,0.01534
7.51,0.0023
7.52,0.00599
7.53,0.01026
7.54,0.0011
7.55,-0.00566
7.56,-0.00874
7.57,0.00392
7.58,0.01801
7.59,0.0168
7.6,0.01771
7.61,0.00262
7.62,-0.00604
7.63,0.02668
7.64,0.02868
7.65,-0.00708
7.66,-0.0188
7.67,-0.01252
7.68,0.0047
7.69,0.00597
7.7,-0.00957
7.71,0.0011
7.72,0.01195
7.73,0.01964
7.74,0.00621
7.75,-0.05495
7.76,-0.06086
7.77,-0.00988
7.78,0.01051
7.79,0.02464
7.8,0.0243
7.81,0.00312
7.82,0.00435
7.83,0.00612
7.84,-0.00717
7.85,-0.00987
7.86,0.0018
7.87,-0.00236
7.88,-0.0254
7.89,-0.01435
7.9,0.01265
7.91,-0.00311
7.92,-0.01234
7.93,0.02098
7.94,0.03064
7.95,0.00377
7.96,-0.00349
7.97,-0.00386
7.98,-0.02038
7.99,-0.00496
8,0.01833
8.01,-0.00484
8.02,-0.00684
8.03,0.02216
8.04,0.01598
8.05,0.0003
8.06,-0.01212
8.07,-0.01079
8.08,0.01614
8.09,0.00444
8.1,-0.00218
8.11,0.02262
8.12,-0.00926
8.13,-0.03098
8.14,-0.01231
8.15,-0.00809
8.16,0.02196
8.17,0.01745
8.18,-0.01359
8.19,0.00932
8.2,-0.00461
8.21,-0.0158
8.22,0.01919
8.23,0.00713
8.24,0.00075
8.25,-0.01322
8.26,-0.05131
8.27,-0.00726
8.28,0.03105
8.29,-0.00619
8.3,-0.01669
8.31,0.00146
8.32,-0.0154
8.33,-0.04634
8.34,-0.02892
8.35,0.00272
8.36,-0.011
8.37,-0.02362
8.38,-0.00824
8.39,0.00219
8.4,-0.01401
8.41,-0.03361
8.42,-0.01745
8.43,-0.02173
8.44,-0.04664
8.45,-0.00417
8.46,0.01495
8.47,-0.03424
8.48,-0.02312
8.49,-0.00041
8.5,-0.0261
8.51,-0.02368
8.52,-0.02846
8.53,-0.03387
8.54,0.01195
8.55,0.01334
8.56,-0.02747
8.57,-0.01423
8.58,0.01447
8.59,0.01045
8.6,0.00265
8.61,0.0042
8.62,-0.00722
8.63,-0.02183
8.64,0.00118
8.65,0.02645
8.66,-0.00147
8.67,-0.02392
8.68,-0.0006
8.69,0.01248
8.7,0.01396
8.71,0.00998
8.72,-0.02201
8.73,-0.02088
8.74,0.0135
8.75,-0.00107
8.76,-0.01801
8.77,0.00887
8.78,0.01462
8.79,0.00652
8.8,0.02632
8.81,0.01354
8.82,-0.03965
8.83,-0.03004
8.84,0.00872
8.85,-0.0158
8.86,-0.01371
8.87,0.02358
8.88,-0.00671
8.89,-0.021
8.9,0.02219
8.91,0.03696
8.92,0.03329
8.93,0.01105
8.94,-0.02394
8.95,-0.02305
8.96,-0.02187
8.97,-0.02843
8.98,-0.01391
8.99,0.00527
9,0.02589
9.01,0.0221
9.02,-0.01082
9.03,-0.01407
9.04,0.00877
9.05,0.01495
9.06,0.01347
9.07,0.00991
9.08,-0.00608
9.09,-0.00363
9.1,0.01255
9.11,-0.00582
9.12,-0.0192
9.13,-0.00275
9.14,-0.00432
9.15,-0.00721
9.16,-0.01725
9.17,-0.05385
9.18,-0.0343
9.19,0.0215
9.2,0.01314
9.21,-0.00764
9.22,-0.00856
9.23,-0.04113
9.24,-0.05805
9.25,-0.01716
9.26,0.02365
9.27,0.01619
9.28,-0.01259
9.29,-0.00232
9.3,0.02184
9.31,0.01673
9.32,0.01505
9.33,-0.00141
9.34,-0.02915
9.35,0.00555
9.36,0.0501
9.37,0.03653
9.38,0.0092
9.39,-0.01902
9.4,-0.03106
9.41,0.00473
9.42,0.01842
9.43,-0.01377
9.44,-0.01559
9.45,0.00148
9.46,-0.00044
9.47,-0.00365
9.48,-0.01096
9.49,-0.01489
9.5,-0.01106
9.51,-0.00417
9.52,0.01102
9.53,-0.00519
9.54,-0.03172
9.55,-0.01133
9.56,-0.00255
9.57,-0.02392
9.58,-0.01561
9.59,-0.00032
9.6,-0.00951
9.61,-0.01196
9.62,-0.00549
9.63,-0.00952
9.64,-0.01663
9.65,-0.0363
9.66,-0.05961
9.67,-0.04251
9.68,-0.01535
9.69,-0.02214
9.7,-0.02166
9.71,0.00765
9.72,0.02545
9.73,0.00829
9.74,-0.0147
9.75,-0.01155
9.76,-0.00461
9.77,-0.01316
9.78,-0.01953
9.79,-0.01471
9.8,-0.01159
9.81,-0.0361
9.82,-0.06158
9.83,-0.03329
9.84,0.01396
9.85,0.02213
9.86,-0.00994
9.87,-0.0441
9.88,-0.03013
9.89,0.00133
9.9,0.00074
9.91,0.01498
9.92,0.04382
9.93,0.02167
9.94,-0.01646
9.95,-0.01502
9.96,-0.01393
9.97,-0.04521
9.98,-0.05092
9.99,-0.00532
10,0.00706
10.01,-0.0187
10.02,-0.00636
10.03,0.01096
10.04,0.00204
10.05,-0.00539
10.06,-0.00977
10.07,0.00307
10.08,0.01226
10.09,-0.0068
10.1,-0.00284
10.11,0.00722
10.12,-0.03013
10.13,-0.04163
10.14,-0.00009
10.15,0.00677
10.16,0.0037
10.17,0.02224
10.18,0.01024
10.19,0.01339
10.2,0.00799
10.21,-0.05883
10.22,-0.04311
10.23,0.03335
10.24,0.02108
10.25,0.00043
10.26,0.01433
10.27,0.01632
10.28,0.02319
10.29,0.0049
10.3,-0.02983
10.31,-0.02587
10.32,-0.01011
10.33,-0.01072
10.34,0.00185
10.35,0.03385
10.36,0.02059
10.37,-0.02426
10.38,-0.01337
10.39,-0.00019
10.4,-0.02531
10.41,-0.00995
10.42,0.02748
10.43,0.02815
10.44,0.01503
10.45,0.00793
10.46,0.0012
10.47,-0.00997
10.48,-0.0248
10.49,-0.02551
10.5,-0.00519
10.51,0.0103
10.52,0.00552
10.53,-0.00771
10.54,-0.01052
10.55,-0.00032
10.56,-0.00912
10.57,-0.01427
10.58,0.03103
10.59,0.04235
10.6,-0.00237
10.61,0.01105
10.62,0.03556
10.63,-0.00056
10.64,-0.01492
10.65,-0.00166
10.66,0.00553
10.67,0.02176
10.68,0.01725
10.69,0.00951
10.7,0.02218
10.71,-0.00083
10.72,-0.02498
10.73,-0.0065
10.74,-0.01323
10.75,-0.02054
10.76,0.01008
10.77,0.00479
10.78,-0.00507
10.79,0.03402
10.8,0.04931
10.81,0.01766
10.82,-0.01872
10.83,-0.01374
10.84,0.01328
10.85,-0.0197
10.86,-0.02425
10.87,0.03447
10.88,-0.00378
10.89,-0.04503
10.9,0.00905
10.91,-0.00019
10.92,-0.02643
10.93,0.00632
10.94,0.00786
10.95,0.01302
10.96,0.0177
10.97,-0.01745
10.98,-0.01449
10.99,0.00394
11,0.003
11.01,0.02682
11.02,0.03916
11.03,0.02227
11.04,0.01751
11.05,0.01616
11.06,-0.00637
11.07,-0.03161
11.08,-0.0245
11.09,0.00103
11.1,0.01344
11.11,0.00291
11.12,-0.01309
11.13,0.00754
11.14,0.01085
11.15,-0.03347
11.16,-0.01414
11.17,0.03911
11.18,0.03018
11.19,0.00291
11.2,-0.02155
11.21,-0.01969
11.22,0.01615
11.23,0.00944
11.24,-0.01825
11.25,-0.01552
11.26,0.00177
11.27,0.02492
11.28,0.01615
11.29,-0.006
11.3,0.00645
11.31,-0.00106
11.32,-0.02001
11.33,-0.00463
11.34,0.00135
11.35,0.0114
11.36,0.02773
11.37,-0.00818
11.38,-0.03811
11.39,-0.01794
11.4,-0.00707
11.41,-0.00503
11.42,0.01194
11.43,0.02787
11.44,0.01011
11.45,-0.04684
11.46,-0.05998
11.47,-0.00034
11.48,0.03932
11.49,0.0118
11.5,-0.03035
11.51,-0.0173
11.52,0.01866
11.53,0.0095
11.54,-0.0004
11.55,0.01154
11.56,0.00652
11.57,0.00402
11.58,0.00645
11.59,-0.00779
11.6,-0.01384
11.61,-0.00672
11.62,-0.00758
11.63,-0.01016
11.64,-0.00476
11.65,0.00495
11.66,0.01053
11.67,0.00304
11.68,-0.01494
11.69,-0.0345
11.7,-0.02889
11.71,0.00911
11.72,0.01599
11.73,-0.01725
11.74,-0.02442
11.75,-0.00685
11.76,0.00171
11.77,-0.01083
11.78,-0.0142
11.79,0.03093
11.8,0.03879
11.81,-0.01904
11.82,-0.02154
11.83,0.00722
11.84,-0.00302
11.85,-0.00919
11.86,-0.01797
11.87,-0.01764
11.88,0.01369
11.89,0.01299
11.9,0.00412
11.91,0.0323
11.92,0.02509
11.93,-0.02676
11.94,-0.03587
11.95,-0.00043
11.96,0.01162
11.97,0.00109
11.98,-0.00278
11.99,0.00042
12,0.00747
12.01,-0.00361
12.02,-0.01777
12.03,-0.00007
12.04,0.01754
12.05,0.00666
12.06,-0.02038
12.07,-0.02673
12.08,-0.01498
12.09,-0.0321
12.1,-0.02047
12.11,0.03177
12.12,0.01536
12.13,-0.0171
12.14,0.01478
12.15,0.01694
12.16,-0.02117
12.17,0.00048
12.18,0.02831
12.19,-0.00403
12.2,0.00819
12.21,0.02829
12.22,-0.04537
12.23,-0.05591
12.24,0.02944
12.25,0.05738
12.26,0.04762
12.27,0.02566
12.28,-0.00333
12.29,0.01241
12.3,0.00778
12.31,-0.01516
12.32,0.02748
12.33,0.03981
12.34,-0.02503
12.35,-0.0515
12.36,-0.04206
12.37,-0.02871
12.38,0.01447
12.39,0.0255
12.4,-0.00947
12.41,-0.01099
12.42,0.02068
12.43,0.02898
12.44,0.00242
12.45,-0.01465
12.46,-0.00146
12.47,0.02135
12.48,0.03902
12.49,0.02536
12.5,-0.00133
12.51,0.00414
12.52,0.00836
12.53,-0.00919
12.54,-0.01053
12.55,0.003
12.56,-0.00736
12.57,-0.03879
12.58,-0.03716
12.59,-0.01337
12.6,-0.01992
12.61,-0.01512
12.62,0.01037
12.63,-0.00958
12.64,-0.04243
12.65,-0.02592
12.66,0.00677
12.67,-0.00112
12.68,-0.03212
12.69,-0.02963
12.7,-0.01375
12.71,-0.01053
12.72,0.0066
12.73,0.01027
12.74,-0.01477
12.75,-0.02317
12.76,-0.00609
12.77,0.02111
12.78,0.02504
12.79,-0.01551
12.8,-0.04751
12.81,-0.0396
12.82,-0.0202
12.83,-0.00643
12.84,-0.00232
12.85,0.0051
12.86,0.02046
12.87,0.0073
12.88,-0.02787
12.89,-0.02302
12.9,0.02622
12.91,0.0521
12.92,0.00756
12.93,-0.05285
12.94,-0.05049
12.95,-0.02585
12.96,-0.02476
12.97,-0.00427
12.98,0.02568
12.99,0.02002
13,-0.00371
13.01,-0.00533
13.02,0.01348
13.03,0.01027
13.04,-0.00367
13.05,-0.00349
13.06,-0.01511
13.07,-0.02533
13.08,-0.02037
13.09,-0.00991
13.1,0.00945
13.11,0.0076
13.12,-0.01803
13.13,-0.03748
13.14,-0.0372
13.15,-0.00233
13.16,0.01172
13.17,-0.01629
13.18,-0.00397
13.19,0.01527
13.2,0.0091
13.21,0.03747
13.22,0.03382
13.23,-0.01145
13.24,-0.00518
13.25,0.01156
13.26,0.01737
13.27,0.02675
13.28,0.00643
13.29,0.00095
13.3,0.01879
13.31,-0.00396
13.32,-0.03175
13.33,-0.01395
13.34,-0.00164
13.35,-0.0252
13.36,-0.02934
13.37,-0.00568
13.38,-0.00049
13.39,0.00345
13.4,0.02115
13.41,0.01036
13.42,-0.019
13.43,-0.02554
13.44,-0.02105
13.45,-0.01319
13.46,-0.01237
13.47,-0.04856
13.48,-0.06599
13.49,-0.02357
13.5,-0.0061
13.51,-0.02328
13.52,-0.01848
13.53,-0.01683
13.54,0.00103
13.55,0.03986
13.56,0.0124
13.57,-0.03554
13.58,-0.01582
13.59,0.00343
13.6,-0.01303
13.61,-0.01178
13.62,-0.00104
13.63,0.00528
13.64,0.02315
13.65,0.02396
13.66,-0.00216
13.67,-0.02397
13.68,-0.02447
13.69,0.00302
13.7,0.01925
13.71,-0.0011
13.72,-0.01097
13.73,-0.00783
13.74,-0.01451
13.75,-0.02081
13.76,-0.02483
13.77,-0.00978
13.78,0.00999
13.79,-0.00162
13.8,-0.00123
13.81,0.02682
13.82,0.03036
13.83,0.02171
13.84,0.00985
13.85,-0.0275
13.86,-0.03418
13.87,0.00028
13.88,0.00007
13.89,-0.0337
13.9,-0.03845
13.91,0.01598
13.92,0.05916
13.93,0.02751
13.94,-0.00309
13.95,-0.00614
13.96,-0.01523
13.97,-0.00739
13.98,-0.00192
13.99,0.00192
14,0.02304
14.01,0.01384
14.02,-0.00378
14.03,0.00893
14.04,0.00664
14.05,-0.01119
14.06,-0.0122
14.07,-0.01416
14.08,-0.03475
14.09,-0.04365
14.1,-0.01259
14.11,0.00274
14.12,-0.02153
14.13,-0.00419
14.14,0.03224
14.15,0.00425
14.16,-0.03576
14.17,-0.03782
14.18,-0.02477
14.19,-0.00002
14.2,0.02253
14.21,0.02272
14.22,0.00442
14.23,-0.01652
14.24,-0.02172
14.25,-0.01306
14.26,-0.00798
14.27,-0.01768
14.28,-0.01612
14.29,0.01086
14.3,0.01108
14.31,-0.00742
14.32,0.01708
14.33,0.04738
14.34,0.03863
14.35,0.02526
14.36,0.01321
14.37,-0.00537
14.38,-0.0076
14.39,-0.00451
14.4,0.00042
14.41,0.01328
14.42,0.00705
14.43,0.00442
14.44,0.02329
14.45,0.02221
14.46,0.00566
14.47,0.00248
14.48,0.00748
14.49,0.00794
14.5,0.00475
14.51,0.0066
14.52,0.00735
14.53,0.00499
14.54,0.00368
14.55,-0.00662
14.56,-0.01478
14.57,-0.01072
14.58,-0.01367
14.59,-0.00268
14.6,0.02668
14.61,0.01499
14.62,-0.01001
14.63,-0.00289
14.64,-0.00297
