Time [sec],Acceleration [cm/sec2]
7.31,1.2274
7.32,2.8761
7.33,-2.40157
7.34,-10.25761
7.35,-12.76084
7.36,-11.02747
7.37,-13.12676
7.38,-21.26662
7.39,-28.54602
7.4,-30.03412
7.41,-29.85383
7.42,-29.22681
7.43,-18.99903
7.44,3.70556
7.45,26.14154
7.46,37.40357
7.47,41.1897
7.48,45.02502
7.49,49.1044
7.5,50.66729
7.51,48.52027
7.52,40.84836
7.53,28.73739
7.54,19.36775
7.55,17.44713
7.56,19.05746
7.57,17.52958
7.58,10.81471
7.59,4.16391
7.6,5.42772
7.61,14.65536
7.62,22.96153
7.63,23.08484
7.64,15.45706
7.65,4.26278
7.66,-9.08706
7.67,-25.15176
7.68,-39.54395
7.69,-46.8834
7.7,-49.633
7.71,-50.79858
7.72,-47.25897
7.73,-39.74173
7.74,-34.47324
7.75,-29.88727
7.76,-18.12308
7.77,-2.40456
7.78,5.87402
7.79,8.57889
7.8,14.95175
7.81,18.68066
7.82,10.95147
7.83,2.52728
7.84,3.35314
7.85,2.56819
7.86,-9.00326
7.87,-20.52036
7.88,-20.05646
7.89,-13.57227
7.9,-11.82598
7.91,-10.47437
7.92,-0.25361
7.93,13.68451
7.94,21.18356
7.95,22.35067
7.96,19.86975
7.97,12.18939
7.98,1.91583
7.99,-3.2368
8,-2.14508
8.01,-1.9732
8.02,-5.65023
8.03,-8.23327
8.04,-6.992
8.05,-4.42846
8.06,-1.35958
8.07,3.55219
8.08,8.84311
8.09,12.77375
8.1,16.41331
8.11,17.60378
8.12,10.54607
8.13,-2.75733
8.14,-10.18637
8.15,-4.16112
8.16,8.09953
8.17,14.16995
8.18,11.52262
8.19,8.66989
8.2,12.63852
8.21,17.91669
8.22,14.00066
8.23,2.81175
8.24,-2.39627
8.25,4.7973
8.26,15.3839
8.27,19.17494
8.28,20.86768
8.29,25.76267
8.3,22.58159
8.31,4.78382
8.32,-12.62983
8.33,-16.28806
8.34,-10.63161
8.35,-3.66233
8.36,4.06119
8.37,10.38793
8.38,7.53683
8.39,-0.24887
8.4,2.7947
8.41,11.88699
8.42,6.26344
8.43,-9.21217
8.44,-10.56342
8.45,3.30979
8.46,12.14815
8.47,8.04243
8.48,1.65694
8.49,-0.79118
8.5,-4.02732
8.51,-5.55815
8.52,2.60134
8.53,14.21504
8.54,17.62262
8.55,15.6517
8.56,17.57361
8.57,24.46727
8.58,29.74986
8.59,25.80003
8.6,12.62716
8.61,-0.50882
8.62,-7.23731
8.63,-10.61699
8.64,-12.60307
8.65,-5.9164
8.66,14.5664
8.67,38.07719
8.68,48.90689
8.69,46.79741
8.7,42.34468
8.71,39.10988
8.72,34.75477
8.73,31.95354
8.74,35.47466
8.75,43.93334
8.76,49.75882
8.77,46.14237
8.78,37.1198
8.79,34.82543
8.8,40.85624
8.81,43.44518
8.82,37.78829
8.83,35.428
8.84,45.6422
8.85,56.21263
8.86,51.0834
8.87,39.51268
8.88,38.53442
8.89,41.03506
8.9,32.71045
8.91,21.87653
8.92,26.52607
8.93,41.65138
8.94,42.04835
8.95,22.57938
8.96,6.09123
8.97,1.95439
8.98,-3.27341
8.99,-12.93856
9,-15.26548
9.01,-4.00034
9.02,14.12935
9.03,27.38848
9.04,32.28263
9.05,33.49796
9.06,31.76594
9.07,25.11075
