Time [sec],Acceleration [cm/sec2]
2.325,9.51819
2.33,9.77567
2.335,9.89928
2.34,10.10375
2.345,10.59649
2.35,11.43398
2.355,12.46634
2.36,13.42072
2.365,14.04316
2.37,14.17851
2.375,13.7668
2.38,12.83105
2.385,11.50177
2.39,10.02189
2.395,8.65321
2.4,7.51314
2.405,6.48367
2.41,5.29708
2.415,3.73414
2.42,1.76318
2.425,-0.47532
2.43,-2.77686
2.435,-4.95879
2.44,-6.8788
2.445,-8.41353
2.45,-9.4444
2.455,-9.8899
2.46,-9.78337
2.465,-9.32296
2.47,-8.80016
2.475,-8.41657
2.48,-8.14123
2.485,-7.76581
2.49,-7.13192
2.495,-6.31653
2.5,-5.58834
2.505,-5.17411
2.51,-5.05298
2.515,-4.95227
2.52,-4.53394
2.525,-3.6219
2.53,-2.31131
2.535,-0.89411
2.54,0.33259
2.545,1.22143
2.55,1.78543
2.555,2.10038
2.56,2.21536
2.565,2.13396
2.57,1.84868
2.575,1.38932
2.58,0.85004
2.585,0.36453
2.59,0.03555
2.595,-0.12116
2.6,-0.16014
2.605,-0.1325
2.61,-0.03244
2.615,0.18145
2.62,0.51004
2.625,0.85434
2.63,1.03952
2.635,0.92963
2.64,0.55515
2.645,0.1352
2.65,-0.05032
2.655,0.15585
2.66,0.69804
2.665,1.37086
2.67,1.97178
2.675,2.42563
2.68,2.79576
2.685,3.18736
2.69,3.64007
2.695,4.10939
2.7,4.53717
2.705,4.92107
2.71,5.31466
2.715,5.78231
2.72,6.37037
2.725,7.10062
2.73,7.94335
2.735,8.77308
2.74,9.38592
2.745,9.62863
2.75,9.5487
2.755,9.39934
2.76,9.45656
2.765,9.80102
2.77,10.25407
2.775,10.50956
2.78,10.34323
2.785,9.74222
2.79,8.8814
2.795,8.00122
2.8,7.29593
2.805,6.86949
2.81,6.74718
2.815,6.91146
2.82,7.33074
2.825,7.95481
2.83,8.68667
2.835,9.37777
2.84,9.87517
2.845,10.09036
2.85,10.0336
2.855,9.78377
2.86,9.41146
2.865,8.9243
2.87,8.31148
2.875,7.65892
2.88,7.18592
2.885,7.12126
2.89,7.53204
2.895,8.2683
2.9,9.05024
2.905,9.60749
2.91,9.77952
2.915,9.54367
2.92,8.9923
2.925,8.29713
2.93,7.66799
2.935,7.28449
2.94,7.20687
2.945,7.32653
2.95,7.41235
2.955,7.23484
2.96,6.68607
2.965,5.82005
2.97,4.80211
2.975,3.82194
2.98,3.0381
2.985,2.56636
2.99,2.4732
2.995,2.75542
3,3.33209
3.005,4.07167
3.01,4.84334
3.015,5.56005
3.02,6.18595
3.025,6.71028
3.03,7.11628
3.035,7.36216
3.04,7.37049
3.045,7.03624
3.05,6.27747
3.055,5.11423
3.06,3.71147
3.065,2.33548
3.07,1.24283
3.075,0.57219
3.08,0.30289
3.085,0.29862
3.09,0.40214
3.095,0.51353
3.1,0.59902
3.105,0.63865
3.11,0.5733
3.115,0.31054
3.12,-0.19966
3.125,-0.86694
3.13,-1.41964
3.135,-1.47597
3.14,-0.7097
3.145,0.97259
3.15,3.33141
3.155,5.83045
3.16,7.83392
3.165,8.90667
3.17,9.04066
3.175,8.63139
3.18,8.20889
3.185,8.1192
3.19,8.37482
3.195,8.74872
3.2,8.99774
3.205,9.01624
3.21,8.82088
3.215,8.45084
3.22,7.92854
3.225,7.30813
3.23,6.71542
3.235,6.30701
3.24,6.18362
3.245,6.33706
3.25,6.67554
3.255,7.1089
3.26,7.6155
3.265,8.21507
3.27,8.87005
3.275,9.42772
3.28,9.67811
3.285,9.48315
3.29,8.87245
3.295,8.0451
3.3,7.28862
3.305,6.86405
3.31,6.91113
3.315,7.40452
3.32,8.15278
3.325,8.82404
3.33,9.01615
3.335,8.39522
3.34,6.85856
3.345,4.61088
3.35,2.08445
3.355,-0.2425
3.36,-2.00839
3.365,-3.04836
3.37,-3.40768
3.375,-3.30295
3.38,-3.01471
3.385,-2.74076
3.39,-2.51826
3.395,-2.29131
3.4,-2.05414
3.405,-1.9177
3.41,-2.03963
3.415,-2.50186
3.42,-3.24731
3.425,-4.10669
3.43,-4.87456
3.435,-5.37841
3.44,-5.5125
3.445,-5.24412
3.45,-4.60555
3.455,-3.67588
3.46,-2.56833
3.465,-1.43769
3.47,-0.47871
3.475,0.13071
3.48,0.32454
3.485,0.20369
3.49,-0.00116
3.495,-0.03457
3.5,0.27275
3.505,0.931
3.51,1.77641
3.515,2.52786
3.52,2.90877
3.525,2.78264
3.53,2.22398
3.535,1.4802
3.54,0.8454
3.545,0.51292
3.55,0.48533
3.555,0.59556
3.56,0.62707
3.565,0.45532
3.57,0.12276
3.575,-0.19473
3.58,-0.3136
3.585,-0.19065
3.59,0.01287
3.595,0.02729
3.6,-0.31727
3.605,-0.93758
3.61,-1.53735
3.615,-1.81069
3.62,-1.64208
3.625,-1.15699
3.63,-0.60576
3.635,-0.17207
3.64,0.16857
3.645,0.64316
3.65,1.5154
3.655,2.86905
3.66,4.51081
3.665,6.07754
3.67,7.25977
3.675,7.95922
3.68,8.27672
3.685,8.38541
3.69,8.41776
3.695,8.43096
3.7,8.42671
3.705,8.38776
3.71,8.31265
3.715,8.21385
3.72,8.05726
3.725,7.70689
3.73,6.976
3.735,5.78456
3.74,4.29695
3.745,2.91442
3.75,2.10706
3.755,2.17969
3.76,3.10704
3.765,4.53836
3.77,5.9673
3.775,6.94952
3.78,7.23907
3.785,6.82175
3.79,5.89835
3.795,4.81927
3.8,3.92527
3.805,3.33646
3.81,2.85471
3.815,2.10352
3.82,0.823
3.825,-0.91751
3.83,-2.75643
3.835,-4.2778
3.84,-5.25648
3.845,-5.75319
3.85,-6.0329
3.855,-6.37879
3.86,-6.90985
3.865,-7.50952
3.87,-7.92081
3.875,-7.9512
3.88,-7.63199
3.885,-7.19911
3.89,-6.90938
3.895,-6.85358
3.9,-6.9339
3.905,-7.02589
3.91,-7.16854
3.915,-7.58916
3.92,-8.52393
3.925,-9.99643
3.93,-11.75345
3.935,-13.40555
3.94,-14.65479
3.945,-15.44509
3.95,-15.93034
3.955,-16.28413
3.96,-16.50854
3.965,-16.41268
3.97,-15.77672
3.975,-14.54022
3.98,-12.8448
3.985,-10.92323
3.99,-8.97384
3.995,-7.13012
4,-5.49051
4.005,-4.11617
4.01,-3.00076
4.015,-2.09131
4.02,-1.35886
4.025,-0.82654
4.03,-0.52447
4.035,-0.44788
4.04,-0.57002
4.045,-0.85803
4.05,-1.23771
4.055,-1.55766
4.06,-1.63662
4.065,-1.37582
4.07,-0.83133
4.075,-0.18016
4.08,0.39182
4.085,0.79784
4.09,1.07652
4.095,1.322
4.1,1.58727
4.105,1.8487
4.11,2.04152
4.115,2.0997
4.12,1.96225
4.125,1.58895
4.13,1.01963
4.135,0.41814
4.14,0.0217
4.145,0.01067
4.15,0.39443
4.155,1.00116
4.16,1.59299
4.165,2.02903
4.17,2.33848
4.175,2.64833
4.18,3.06372
4.185,3.62442
4.19,4.34786
4.195,5.28757
4.2,6.54389
4.205,8.19527
4.21,10.17074
4.215,12.16914
4.22,13.7524
4.225,14.60098
4.23,14.72929
4.235,14.46187
4.24,14.19903
4.245,14.1819
4.25,14.40985
4.255,14.69695
4.26,14.77682
4.265,14.39256
4.27,13.35794
4.275,11.60224
4.28,9.21399
4.285,6.47347
4.29,3.82317
4.295,1.72475
4.3,0.43746
4.305,-0.12972
4.31,-0.3423
4.315,-0.57009
4.32,-0.93984
4.325,-1.29965
4.33,-1.37515
4.335,-0.96122
4.34,-0.03464
4.345,1.22986
4.35,2.51432
4.355,3.46255
4.36,3.82421
4.365,3.59684
4.37,3.06961
4.375,2.69218
4.38,2.82803
4.385,3.55919
4.39,4.66316
4.395,5.75885
4.4,6.53937
4.405,6.98032
4.41,7.40657
4.415,8.35255
4.42,10.27331
4.425,13.27709
4.43,17.04872
4.435,21.00371
4.44,24.55734
4.445,27.33438
4.45,29.21475
4.455,30.23716
4.46,30.46846
4.465,29.93851
4.47,28.66475
4.475,26.71217
4.48,24.21028
4.485,21.2967
4.49,18.04612
4.495,14.48414
4.5,10.70107
4.505,6.93445
4.51,3.47005
4.515,0.40228
4.52,-2.4981
4.525,-5.61762
4.53,-9.14999
4.535,-12.87944
4.54,-16.27302
4.545,-18.76256
4.55,-19.98683
4.555,-19.88783
4.56,-18.6872
4.565,-16.77621
4.57,-14.54466
4.575,-12.23163
4.58,-9.88462
4.585,-7.40874
4.59,-4.62732
4.595,-1.3457
4.6,2.53259
4.605,6.86716
4.61,11.24937
4.615,15.15075
4.62,18.15375
4.625,20.1012
4.63,21.09389
4.635,21.3706
4.64,21.13194
4.645,20.39359
4.65,18.99247
4.655,16.7918
4.66,13.92321
4.665,10.81656
4.67,7.96338
4.675,5.62201
4.68,3.70726
4.685,1.92182
4.69,-0.00356
4.695,-2.13789
4.7,-4.32914
4.705,-6.30193
4.71,-7.79751
4.715,-8.6929
4.72,-9.0513
4.725,-9.08494
4.73,-9.0597
4.735,-9.18997
4.74,-9.55996
4.745,-10.10884
4.75,-10.69612
4.755,-11.19422
4.76,-11.53029
4.765,-11.67415
4.77,-11.63057
4.775,-11.4481
4.78,-11.1928
4.785,-10.87555
4.79,-10.413
4.795,-9.69474
4.8,-8.70994
4.805,-7.60947
4.81,-6.64051
4.815,-6.01358
4.82,-5.81158
4.825,-5.99113
4.83,-6.43678
4.835,-7.00362
4.84,-7.53547
4.845,-7.89858
4.85,-8.05322
4.855,-8.11645
4.86,-8.34253
4.865,-9.00879
4.87,-10.27601
4.875,-12.10586
4.88,-14.26549
4.885,-16.40296
4.89,-18.16551
4.895,-19.32286
4.9,-19.83532
4.905,-19.82091
4.91,-19.44589
4.915,-18.82004
4.92,-17.95849
4.925,-16.80853
4.93,-15.30702
4.935,-13.44382
4.94,-11.30901
4.945,-9.08432
4.95,-6.95982
4.955,-5.0369
4.96,-3.31938
4.965,-1.80196
4.97,-0.53933
4.975,0.39331
4.98,0.9927
4.985,1.36195
4.99,1.65863
4.995,2.00409
5,2.39871
5.005,2.68021
5.01,2.58241
5.015,1.90578
5.02,0.68131
5.025,-0.83662
5.03,-2.36167
5.035,-3.76889
5.04,-5.09952
5.045,-6.38204
5.05,-7.46246
5.055,-8.02072
5.06,-7.75628
5.065,-6.57304
5.07,-4.6292
5.075,-2.25557
5.08,0.18417
5.085,2.43781
5.09,4.46481
5.095,6.41303
5.1,8.43903
5.105,10.48881
5.11,12.24495
5.115,13.33062
5.12,13.63397
5.125,13.49644
5.13,13.59538
5.135,14.56968
5.14,16.63324
5.145,19.45271
5.15,22.37858
5.155,24.84944
5.16,26.68684
5.165,28.12296
5.17,29.57483
5.175,31.2879
5.18,33.05762
5.185,34.24155
5.19,34.09206
5.195,32.19029
5.2,28.6933
5.205,24.26367
5.21,19.75443
5.215,15.8255
5.22,12.67462
5.225,10.01952
5.23,7.35399
5.235,4.33699
5.24,1.06204
5.245,-1.99724
5.25,-4.34764
5.255,-5.87329
5.26,-6.95204
5.265,-8.20329
5.27,-10.06576
5.275,-12.50369
5.28,-15.02654
5.285,-16.98948
5.29,-17.94996
5.295,-17.84226
5.3,-16.91556
5.305,-15.56119
5.31,-14.15903
5.315,-12.97707
5.32,-12.12168
5.325,-11.55759
5.33,-11.19231
5.335,-10.95987
5.34,-10.84523
5.345,-10.85692
5.35,-10.98327
5.355,-11.14953
5.36,-11.19155
5.365,-10.87629
5.37,-9.98297
5.375,-8.40989
5.38,-6.2385
5.385,-3.71333
5.39,-1.15989
5.395,1.10864
5.4,2.86718
5.405,4.01984
5.41,4.58396
5.415,4.63745
5.42,4.29758
5.425,3.7487
5.43,3.24471
5.435,3.02615
5.44,3.19912
5.445,3.67611
5.45,4.22419
5.455,4.57994
5.46,4.55066
5.465,4.03822
5.47,2.98471
5.475,1.31238
5.48,-1.06642
5.485,-4.17706
5.49,-7.92143
5.495,-12.0769
5.5,-16.34465
5.505,-20.40244
5.51,-23.91882
5.515,-26.5396
5.52,-27.915
5.525,-27.80054
5.53,-26.1637
5.535,-23.20232
5.54,-19.26322
5.545,-14.73273
5.55,-9.97322
5.555,-5.31491
5.56,-1.04853
5.565,2.62937
5.57,5.69429
5.575,8.31366
5.58,10.74518
5.585,13.14077
5.59,15.39437
5.595,17.19482
5.6,18.28644
5.605,18.72531
5.61,18.902
5.615,19.31232
5.62,20.25874
5.625,21.68165
5.63,23.19724
5.635,24.2862
5.64,24.51675
5.645,23.70477
5.65,21.9686
5.655,19.66995
5.66,17.24646
5.665,14.99226
5.67,12.91642
5.675,10.78844
5.68,8.33295
5.685,5.42402
5.69,2.17015
5.695,-1.11932
5.7,-4.05434
5.705,-6.32645
5.71,-7.83404
5.715,-8.68179
5.72,-9.05121
5.725,-9.06059
5.73,-8.74413
5.735,-8.14583
5.74,-7.39379
5.745,-6.65346
5.75,-6.01163
5.755,-5.42335
5.76,-4.77609
5.765,-4.0045
5.77,-3.16293
5.775,-2.41997
5.78,-1.98689
5.785,-2.01067
5.79,-2.48942
5.795,-3.2731
5.8,-4.14885
5.805,-4.93497
5.81,-5.51583
5.815,-5.82802
5.82,-5.84605
5.825,-5.57752
5.83,-5.05004
5.835,-4.30878
5.84,-3.46347
5.845,-2.74351
5.85,-2.44001
5.855,-2.70006
5.86,-3.33791
5.865,-3.87559
5.87,-3.82491
5.875,-2.9998
5.88,-1.63441
5.885,-0.24876
5.89,0.62678
5.895,0.69672
5.9,-0.00873
5.905,-1.22052
5.91,-2.62147
5.915,-4.01882
5.92,-5.40063
5.925,-6.85734
5.93,-8.43605
5.935,-10.03329
5.94,-11.39726
5.945,-12.22794
5.95,-12.29435
5.955,-11.50307
5.96,-9.92585
5.965,-7.81135
5.97,-5.54354
5.975,-3.51484
5.98,-1.99162
5.985,-1.07883
5.99,-0.7688
5.995,-0.97599
6,-1.52624
6.005,-2.15589
6.01,-2.55831
6.015,-2.45254
6.02,-1.64552
6.025,-0.09062
6.03,2.07578
6.035,4.58378
6.04,7.18661
6.045,9.81101
6.05,12.52798
6.055,15.3146
6.06,17.8106
6.065,19.34036
6.07,19.26448
6.075,17.41052
6.08,14.21784
6.085,10.47035
6.09,6.8546
6.095,3.67048
6.1,0.80399
6.105,-2.11486
6.11,-5.4496
6.115,-9.27475
6.12,-13.22973
6.125,-16.64311
6.13,-18.88818
6.135,-19.7508
6.14,-19.56815
6.145,-19.05944
6.15,-18.98457
6.155,-19.8496
6.16,-21.78617
6.165,-24.60216
6.17,-27.94062
6.175,-31.47063
6.18,-35.01769
6.185,-38.56065
6.19,-42.11392
6.195,-45.60749
6.2,-48.86069
6.205,-51.63802
6.21,-53.70669
6.215,-54.85201
6.22,-54.88139
6.225,-53.67141
6.23,-51.26154
6.235,-47.92521
6.24,-44.13009
6.245,-40.37572
6.25,-37.01096
6.255,-34.15895
6.26,-31.77251
6.265,-29.74055
6.27,-27.97367
6.275,-26.45364
6.28,-25.25412
6.285,-24.5423
6.29,-24.55746
6.295,-25.52578
6.3,-27.48862
6.305,-30.13941
6.31,-32.84702
6.315,-34.93278
6.32,-36.03526
6.325,-36.28994
6.33,-36.19319
6.335,-36.26814
6.34,-36.77644
6.345,-37.65373
6.35,-38.67609
6.355,-39.70969
6.36,-40.84032
6.365,-42.2804
6.37,-44.15985
6.375,-46.41351
6.38,-48.84403
6.385,-51.23835
6.39,-53.40556
6.395,-55.15373
6.4,-56.30507
6.405,-56.77423
6.41,-56.6321
6.415,-56.07943
6.42,-55.34245
6.425,-54.5751
6.43,-53.84583
6.435,-53.20813
6.44,-52.77232
6.445,-52.69629
6.45,-53.09557
6.455,-53.94353
6.46,-55.03226
6.465,-56.02681
6.47,-56.59566
6.475,-56.54625
6.48,-55.88015
6.485,-54.74986
6.49,-53.38483
6.495,-52.04827
6.5,-50.99457
6.505,-50.36661
6.51,-50.07482
6.515,-49.79756
6.52,-49.1636
6.525,-47.98595
6.53,-46.35588
6.535,-44.5557
6.54,-42.9069
6.545,-41.65922
6.55,-40.92715
6.555,-40.6451
6.56,-40.55634
6.565,-40.28037
6.57,-39.45741
6.575,-37.89132
6.58,-35.61298
6.585,-32.8677
6.59,-30.05967
6.595,-27.63355
6.6,-25.88946
6.605,-24.84375
6.61,-24.26911
6.615,-23.88935
6.62,-23.55598
6.625,-23.27672
6.63,-23.12571
6.635,-23.148
6.64,-23.32647
6.645,-23.60841
6.65,-23.9586
6.655,-24.39436
6.66,-24.96622
6.665,-25.70487
6.67,-26.61333
6.675,-27.73401
6.68,-29.2033
6.685,-31.20315
6.69,-33.85023
6.695,-37.12678
6.7,-40.87149
6.705,-44.77891
6.71,-48.41906
6.715,-51.3527
6.72,-53.33114
6.725,-54.44472
6.73,-55.10855
6.735,-55.90532
6.74,-57.3697
6.745,-59.78376
6.75,-63.05215
6.755,-66.73531
6.76,-70.2507
6.765,-73.13265
6.77,-75.20059
6.775,-76.55855
6.78,-77.44827
6.785,-78.06224
6.79,-78.46604
6.795,-78.69749
6.8,-78.92502
6.805,-79.46545
6.81,-80.60376
6.815,-82.36683
6.82,-84.44501
6.825,-86.31628
6.83,-87.47989
6.835,-87.65914
6.84,-86.86588
6.845,-85.30752
6.85,-83.22474
6.855,-80.78444
6.86,-78.07468
6.865,-75.154
6.87,-72.09527
6.875,-69.00083
6.88,-65.97829
6.885,-63.08709
6.89,-60.32595
6.895,-57.7184
6.9,-55.41432
6.905,-53.65009
6.91,-52.5393
6.915,-51.84869
6.92,-50.93742
6.925,-48.9061
6.93,-44.86859
6.935,-38.23298
6.94,-28.9261
6.945,-17.50377
6.95,-5.03434
6.955,7.32551
6.96,18.9096
6.965,29.87301
6.97,40.95209
6.975,52.78327
6.98,65.3124
6.985,77.75877
6.99,89.12964
6.995,98.85653
7,107.08486
7.005,114.46249
7.01,121.63777
7.015,128.82226
7.02,135.67793
7.025,141.58987
7.03,146.16512
7.035,149.6218
7.04,152.76077
7.045,156.50774
7.05,161.34751
7.055,167.03785
7.06,172.75338
7.065,177.51493
7.07,180.63145
7.075,181.94133
7.08,181.7824
7.085,180.75663
7.09,179.43614
7.095,178.1572
7.1,176.98077
7.105,175.8036
7.11,174.53017
7.115,173.18935
7.12,171.91207
7.125,170.78175
7.13,169.68725
7.135,168.34544
7.14,166.53073
7.145,164.32582
7.15,162.12649
7.155,160.33694
7.16,159.00978
7.165,157.76056
7.17,156.02207
7.175,153.40322
7.18,149.89486
7.185,145.84887
7.19,141.79297
7.195,138.16987
7.2,135.11074
7.205,132.38035
7.21,129.55989
7.215,126.36239
7.22,122.86412
7.225,119.49204
7.23,116.77075
7.235,114.98854
7.24,114.00901
7.245,113.37845
7.25,112.67772
7.255,111.87802
7.26,111.43803
7.265,112.05519
7.27,114.22451
7.275,117.88654
7.28,122.38742
7.285,126.79046
7.29,130.37787
7.295,133.04503
7.3,135.3143
7.305,137.9358
7.31,141.34983
7.315,145.38563
7.32,149.365
7.325,152.47198
7.33,154.10834
